Date;Time;Temperature (C);Humidity (%)
02.09.2024;10:05:20;13.7;75.1
02.09.2024;10:05:25;13.6;75.1
02.09.2024;10:05:30;13.6;75.1
02.09.2024;10:05:35;13.6;75.1
02.09.2024;10:05:40;13.6;75.0
02.09.2024;10:05:45;13.6;75.0
02.09.2024;10:05:50;13.6;75.0
02.09.2024;10:05:55;13.6;75.0
02.09.2024;10:06:00;13.6;74.9
02.09.2024;10:06:05;13.6;74.9
02.09.2024;10:06:10;13.6;74.9
02.09.2024;10:06:15;13.5;74.8
02.09.2024;10:06:20;13.6;74.8
02.09.2024;10:06:25;13.6;74.7
02.09.2024;10:06:30;13.5;74.7
02.09.2024;10:06:35;13.5;74.6
02.09.2024;10:06:40;13.5;74.6
02.09.2024;10:06:45;13.5;74.6
02.09.2024;10:06:50;13.5;74.5
02.09.2024;10:06:55;13.5;74.5
02.09.2024;10:07:00;13.5;74.5
02.09.2024;10:07:05;13.5;74.5
02.09.2024;10:07:10;13.5;74.5
02.09.2024;10:07:15;13.4;74.4
02.09.2024;10:07:20;13.4;74.4
02.09.2024;10:07:25;13.4;74.4
02.09.2024;10:07:30;13.4;74.4
02.09.2024;10:07:35;13.4;74.4
02.09.2024;10:07:40;13.4;74.4
02.09.2024;10:07:45;13.4;74.5
02.09.2024;10:07:50;13.4;74.5
02.09.2024;10:07:55;13.4;74.4
02.09.2024;10:08:00;13.4;74.4
02.09.2024;10:08:05;13.4;74.4
02.09.2024;10:08:10;13.4;74.4
02.09.2024;10:08:15;13.4;74.3
02.09.2024;10:08:20;13.4;74.3
02.09.2024;10:08:25;13.4;74.3
02.09.2024;10:08:30;13.4;74.2
02.09.2024;10:08:35;13.4;74.3
02.09.2024;10:08:40;13.4;74.2
02.09.2024;10:08:45;13.3;74.1
02.09.2024;10:08:50;13.4;74.2
02.09.2024;10:08:55;13.3;74.1
02.09.2024;10:09:00;13.3;74.0
02.09.2024;10:09:05;13.3;74.0
02.09.2024;10:09:10;13.3;73.9
02.09.2024;10:09:15;13.3;73.9
02.09.2024;10:09:20;13.3;73.8
02.09.2024;10:09:25;13.3;73.9
02.09.2024;10:09:30;13.3;73.9
02.09.2024;10:09:35;13.3;73.8
02.09.2024;10:09:40;13.3;73.8
02.09.2024;10:09:45;13.3;73.8
02.09.2024;10:09:50;13.3;73.7
02.09.2024;10:09:55;13.3;73.7
02.09.2024;10:10:00;13.3;73.7
02.09.2024;10:10:05;13.2;73.6
02.09.2024;10:10:10;13.2;73.6
02.09.2024;10:10:15;13.2;73.6
02.09.2024;10:10:20;13.2;73.5
02.09.2024;10:10:25;13.2;73.5
02.09.2024;10:10:30;13.2;73.5
02.09.2024;10:10:35;13.2;73.4
02.09.2024;10:10:40;13.2;73.4
02.09.2024;10:10:45;13.2;73.4
02.09.2024;10:10:50;13.2;73.4
02.09.2024;10:10:55;13.2;73.4
02.09.2024;10:11:00;13.2;73.3
02.09.2024;10:11:05;13.2;73.3
02.09.2024;10:11:10;13.2;73.3
02.09.2024;10:11:15;13.2;73.3
02.09.2024;10:11:20;13.2;73.2
02.09.2024;10:11:25;13.2;73.2
02.09.2024;10:11:30;13.2;73.2
02.09.2024;10:11:35;13.2;73.1
02.09.2024;10:11:40;13.2;73.0
02.09.2024;10:11:45;13.2;73.0
02.09.2024;10:11:50;13.2;73.0
02.09.2024;10:11:55;13.2;72.9
02.09.2024;10:12:00;13.2;72.8
02.09.2024;10:12:05;13.2;72.8
02.09.2024;10:12:10;13.1;72.7
02.09.2024;10:12:15;13.2;72.8
02.09.2024;10:12:20;13.1;72.6
02.09.2024;10:12:25;13.1;72.6
02.09.2024;10:12:30;13.1;72.6
02.09.2024;10:12:35;13.1;72.5
02.09.2024;10:12:40;13.1;72.5
02.09.2024;10:12:45;13.1;72.5
02.09.2024;10:12:50;13.1;72.5
02.09.2024;10:12:55;13.1;72.4
02.09.2024;10:13:00;13.1;72.3
02.09.2024;10:13:05;13.1;72.3
02.09.2024;10:13:10;13.1;72.3
02.09.2024;10:13:15;13.1;72.2
02.09.2024;10:13:20;13.1;72.2
02.09.2024;10:13:25;13.1;72.2
02.09.2024;10:13:30;13.1;72.2
02.09.2024;10:13:35;13.0;72.2
02.09.2024;10:13:40;13.0;72.2
02.09.2024;10:13:45;13.0;72.3
02.09.2024;10:13:50;13.0;72.4
02.09.2024;10:13:55;13.0;72.5
02.09.2024;10:14:00;13.0;72.6
02.09.2024;10:14:05;13.0;72.6
02.09.2024;10:14:10;13.0;72.6
02.09.2024;10:14:15;13.0;72.7
02.09.2024;10:14:20;13.0;72.6
02.09.2024;10:14:25;13.0;72.6
02.09.2024;10:14:30;13.0;72.6
02.09.2024;10:14:35;13.0;72.6
02.09.2024;10:14:40;13.0;72.5
02.09.2024;10:14:45;13.0;72.5
02.09.2024;10:14:50;13.0;72.5
02.09.2024;10:14:55;13.0;72.4
02.09.2024;10:15:00;13.0;72.3
02.09.2024;10:15:05;12.9;72.2
02.09.2024;10:15:10;12.9;72.2
02.09.2024;10:15:15;12.9;72.2
02.09.2024;10:15:20;12.9;72.1
02.09.2024;10:15:25;12.9;72.1
02.09.2024;10:15:30;12.9;72.0
02.09.2024;10:15:35;12.9;72.0
02.09.2024;10:15:40;12.9;72.0
02.09.2024;10:15:45;13.0;72.0
02.09.2024;10:15:50;12.9;71.9
02.09.2024;10:15:55;12.9;71.8
02.09.2024;10:16:00;12.9;71.8
02.09.2024;10:16:05;12.9;71.8
02.09.2024;10:16:10;12.9;71.8
02.09.2024;10:16:15;12.9;71.8
02.09.2024;10:16:20;12.9;71.8
02.09.2024;10:16:25;12.9;71.7
02.09.2024;10:16:30;12.9;71.7
02.09.2024;10:16:35;12.9;71.6
02.09.2024;10:16:40;12.9;71.6
02.09.2024;10:16:45;12.9;71.6
02.09.2024;10:16:50;12.9;71.6
02.09.2024;10:16:55;12.9;71.5
02.09.2024;10:17:00;12.9;71.5
02.09.2024;10:17:05;12.8;71.4
02.09.2024;10:17:10;12.9;71.5
02.09.2024;10:17:15;12.9;71.5
02.09.2024;10:17:20;12.8;71.3
02.09.2024;10:17:25;12.9;71.3
02.09.2024;10:17:30;12.8;71.2
02.09.2024;10:17:35;12.8;71.3
02.09.2024;10:17:40;12.8;71.2
02.09.2024;10:17:45;12.8;71.1
02.09.2024;10:17:50;12.8;71.1
02.09.2024;10:17:55;12.8;71.0
02.09.2024;10:18:00;12.8;71.0
02.09.2024;10:18:05;12.8;70.9
02.09.2024;10:18:10;12.8;70.9
02.09.2024;10:18:15;12.8;70.8
02.09.2024;10:18:20;12.8;70.7
02.09.2024;10:18:25;12.8;70.7
02.09.2024;10:18:30;12.7;70.6
02.09.2024;10:18:35;12.8;70.6
02.09.2024;10:18:40;12.8;70.5
02.09.2024;10:18:45;12.7;70.4
02.09.2024;10:18:50;12.7;70.4
02.09.2024;10:18:55;12.7;70.3
02.09.2024;10:19:00;12.7;70.3
02.09.2024;10:19:05;12.7;70.3
02.09.2024;10:19:10;12.7;70.3
02.09.2024;10:19:15;12.7;70.3
02.09.2024;10:19:20;12.7;70.3
02.09.2024;10:19:25;12.7;70.3
02.09.2024;10:19:30;12.7;70.3
02.09.2024;10:19:35;12.7;70.3
02.09.2024;10:19:40;12.7;70.2
02.09.2024;10:19:45;12.7;70.2
02.09.2024;10:19:50;12.7;70.2
02.09.2024;10:19:55;12.7;70.1
02.09.2024;10:20:00;12.7;70.0
02.09.2024;10:20:05;12.6;69.9
02.09.2024;10:20:10;12.7;70.0
02.09.2024;10:20:15;12.6;69.9
02.09.2024;10:20:20;12.6;69.8
02.09.2024;10:20:25;12.7;69.9
02.09.2024;10:20:30;12.6;69.9
02.09.2024;10:20:35;12.6;69.9
02.09.2024;10:20:40;12.6;70.0
02.09.2024;10:20:45;12.7;70.1
02.09.2024;10:20:50;12.6;70.2
02.09.2024;10:20:55;12.6;70.3
02.09.2024;10:21:00;12.6;70.3
02.09.2024;10:21:05;12.6;70.3
02.09.2024;10:21:10;12.6;70.5
02.09.2024;10:21:15;12.6;70.7
02.09.2024;10:21:20;12.5;70.8
02.09.2024;10:21:25;12.6;71.0
02.09.2024;10:21:30;12.5;71.1
02.09.2024;10:21:35;12.5;71.3
02.09.2024;10:21:40;12.6;71.6
02.09.2024;10:21:45;12.6;71.7
02.09.2024;10:21:50;12.6;71.9
02.09.2024;10:21:55;12.6;72.1
02.09.2024;10:22:00;12.5;72.2
02.09.2024;10:22:05;12.5;72.4
02.09.2024;10:22:10;12.5;72.6
02.09.2024;10:22:15;12.5;72.8
02.09.2024;10:22:20;12.5;72.9
02.09.2024;10:22:25;12.5;73.1
02.09.2024;10:22:30;12.5;73.3
02.09.2024;10:22:35;12.5;73.4
02.09.2024;10:22:40;12.5;73.5
02.09.2024;10:22:45;12.5;73.7
02.09.2024;10:22:50;12.5;73.8
02.09.2024;10:22:55;12.5;74.0
02.09.2024;10:23:00;12.5;74.2
02.09.2024;10:23:05;12.5;74.4
02.09.2024;10:23:10;12.5;74.5
02.09.2024;10:23:15;12.5;74.6
02.09.2024;10:23:20;12.5;74.6
02.09.2024;10:23:25;12.5;74.6
02.09.2024;10:23:30;12.5;74.5
02.09.2024;10:23:35;12.5;74.4
02.09.2024;10:23:40;12.5;74.3
02.09.2024;10:23:45;12.5;74.2
02.09.2024;10:23:50;12.5;74.1
02.09.2024;10:23:55;12.5;74.0
02.09.2024;10:24:00;12.5;74.0
02.09.2024;10:24:05;12.4;73.8
02.09.2024;10:24:10;12.5;73.7
02.09.2024;10:24:15;12.4;73.5
02.09.2024;10:24:20;12.4;73.4
02.09.2024;10:24:25;12.4;73.3
02.09.2024;10:24:30;12.4;73.3
02.09.2024;10:24:35;12.4;73.2
02.09.2024;10:24:40;12.4;73.2
02.09.2024;10:24:45;12.4;73.1
02.09.2024;10:24:50;12.4;73.0
02.09.2024;10:24:55;12.4;72.9
02.09.2024;10:25:00;12.4;72.8
02.09.2024;10:25:05;12.4;72.7
02.09.2024;10:25:10;12.4;72.6
02.09.2024;10:25:15;12.4;72.5
02.09.2024;10:25:20;12.4;72.4
02.09.2024;10:25:25;12.4;72.3
02.09.2024;10:25:30;12.3;72.2
02.09.2024;10:25:35;12.4;72.2
02.09.2024;10:25:40;12.3;72.0
02.09.2024;10:25:45;12.4;72.0
02.09.2024;10:25:50;12.3;71.8
02.09.2024;10:25:55;12.3;71.8
02.09.2024;10:26:00;12.3;71.7
02.09.2024;10:26:05;12.3;71.6
02.09.2024;10:26:10;12.3;71.5
02.09.2024;10:26:15;12.3;71.5
02.09.2024;10:26:20;12.3;71.4
02.09.2024;10:26:25;12.3;71.3
02.09.2024;10:26:30;12.3;71.2
02.09.2024;10:26:35;12.3;71.1
02.09.2024;10:26:40;12.3;71.1
02.09.2024;10:26:45;12.3;71.0
02.09.2024;10:26:50;12.3;70.9
02.09.2024;10:26:55;12.3;70.8
02.09.2024;10:27:00;12.3;70.7
02.09.2024;10:27:05;12.3;70.7
02.09.2024;10:27:10;12.3;70.6
02.09.2024;10:27:15;12.3;70.5
02.09.2024;10:27:20;12.3;70.4
02.09.2024;10:27:25;12.3;70.3
02.09.2024;10:27:30;12.3;70.2
02.09.2024;10:27:35;12.3;70.1
02.09.2024;10:27:40;12.3;70.1
02.09.2024;10:27:45;12.3;70.0
02.09.2024;10:27:50;12.3;69.9
02.09.2024;10:27:55;12.2;69.7
02.09.2024;10:28:00;12.3;69.7
02.09.2024;10:28:05;12.2;69.6
02.09.2024;10:28:10;12.2;69.5
02.09.2024;10:28:15;12.2;69.4
02.09.2024;10:28:20;12.2;69.4
02.09.2024;10:28:25;12.2;69.3
02.09.2024;10:28:30;12.2;69.2
02.09.2024;10:28:35;12.2;69.1
02.09.2024;10:28:40;12.2;69.0
02.09.2024;10:28:45;12.2;69.0
