Date;Time;Temperature  (C);Humidity  (%)
06.09.2024;00:09:40;6.3;85.9
06.09.2024;00:09:45;6.3;86.2
06.09.2024;00:09:50;6.3;86.4
06.09.2024;00:09:55;-99;-99
06.09.2024;00:10:00;6.3;86.8
06.09.2024;00:10:05;6.3;86.9
06.09.2024;00:10:10;-99;87.1
06.09.2024;00:10:15;0.0;87.3
06.09.2024;00:10:20;6.3;87.4
06.09.2024;00:10:25;6.3;87.6
06.09.2024;00:10:30;6.3;87.8
06.09.2024;00:10:35;6.3;999
06.09.2024;00:10:40;6.3;-99
06.09.2024;00:10:45;6.4;88.5
06.09.2024;00:10:50;6.4;88.6
06.09.2024;00:10:55;6.4;NaN
06.09.2024;00:11:00;6.4;88.9
06.09.2024;00:11:05;6.4;89.1
06.09.2024;00:11:10;6.4;89.2
06.09.2024;00:11:15;6.4;88.9
06.09.2024;00:11:20;6.4;88.6
06.09.2024;00:11:25;6.4;88.3
06.09.2024;00:11:30;6.4;87.9
06.09.2024;00:11:35;NaN;87.5
06.09.2024;00:11:40;6.5;87.0
06.09.2024;00:11:45;6.4;86.6
06.09.2024;00:11:50;6.4;86.0
06.09.2024;00:11:55;6.5;85.5
06.09.2024;00:12:00;6.4;84.7
06.09.2024;00:12:05;6.4;84.2


06.09.2024;00:12:10;6.4;83.7

06.09.2024;00:12:15;6.4;NaN
06.09.2024;00:12:20;6.4;82.5
06.09.2024;00:12:25;6.4;82.1
06.09.2024;00:12:30;6.4;81.7
06.09.2024;00:12:35;6.4;81.1
06.09.2024;00:12:40;6.4;80.5

06.09.2024;00:12:45;6.4;80.1
06.09.2024;00:12:50;6.4;999


06.09.2024;00:12:55;6.3;NaN
06.09.2024;00:13:00;6.3;79.2
06.09.2024;00:13:05;6.4;78.9
06.09.2024;00:13:10;6.3;78.6
06.09.2024;00:13:15;6.3;78.3
06.09.2024;00:13:20;6.3;78.2
06.09.2024;00:13:25;NaN;78.0
06.09.2024;00:13:30;6.3;77.8
06.09.2024;00:13:35;6.3;77.6
06.09.2024;00:13:40;6.3;77.4
06.09.2024;00:13:45;6.3;77.3
06.09.2024;00:13:50;6.2;77.0
06.09.2024;00:13:55;6.2;76.7
06.09.2024;00:14:00;6.3;76.4
06.09.2024;00:14:05;6.2;76.0
06.09.2024;00:14:10;6.2;75.7
06.09.2024;00:14:15;6.2;75.5
06.09.2024;00:14:20;;75.2
06.09.2024;00:14:25;6.2;74.9
06.09.2024;00:14:30;6.2;74.6
06.09.2024;00:14:35;6.2;74.3
06.09.2024;00:14:40;;74.0
06.09.2024;00:14:45;6.1;73.6
06.09.2024;00:14:50;6.2;73.4
06.09.2024;00:14:55;6.1;73.0
06.09.2024;00:15:00;6.1;72.7

06.09.2024;00:15:05;6.1;72.5
06.09.2024;00:15:10;NaN;72.3
06.09.2024;00:15:15;6.1;72.0
06.09.2024;00:15:20;6.1;71.9
06.09.2024;00:15:25;6.1;71.7
06.09.2024;00:15:30;6.1;0.0
06.09.2024;00:15:35;6.0;71.6
06.09.2024;00:15:40;6.0;999
06.09.2024;00:15:45;6.1;71.9
06.09.2024;00:15:50;6.0;72.0
06.09.2024;00:15:55;NaN;72.1
06.09.2024;00:16:00;6.0;72.3
06.09.2024;00:16:05;6.0;72.5
06.09.2024;00:16:10;0.0;72.7
06.09.2024;00:16:15;6.0;NaN

06.09.2024;00:16:20;6.0;73.2
06.09.2024;00:16:25;6.0;73.5
06.09.2024;25:70;NaN;73.6
06.09.2024;00:16:35;6.0;73.9
06.09.2024;00:16:40;6.0;74.1
06.09.2024;00:16:45;6.0;74.4
06.09.2024;00:16:50;6.0;74.7
06.09.2024;00:16:55;6.0;75.0
06.09.2024;00:17:00;6.0;75.3
06.09.2024;25:70;6.0;75.5
06.09.2024;00:17:10;999;75.8
06.09.2024;00:17:15;6.0;76.2

06.09.2024;00:17:20;6.0;76.4
06.09.2024;00:17:25;6.0;NaN
06.09.2024;00:17:30;6.0;77.0
06.09.2024;00:17:35;6.0;77.2
06.09.2024;00:17:40;6.0;77.6
06.09.2024;00:17:45;6.0;78.0
06.09.2024;00:17:55;6.0;
06.09.2024;00:18:00;6.0;78.8
06.09.2024;00:18:05;6.0;79.1
06.09.2024;00:18:10;6.0;
06.09.2024;00:18:15;6.0;NaN
06.09.2024;00:18:20;6.0;79.8
06.09.2024;00:18:25;6.0;79.8
06.09.2024;00:18:30;6.0;79.8
06.09.2024;00:18:35;;79.7
06.09.2024;00:18:40;6.0;NaN
06.09.2024;00:18:45;6.0;79.4
06.09.2024;00:18:50;6.1;
06.09.2024;00:18:55;6.1;79.2
06.09.2024;00:19:00;6.1;78.9
06.09.2024;00:19:05;6.1;78.7
06.09.2024;00:19:10;NaN;78.5
06.09.2024;00:19:15;6.1;78.3
06.09.2024;00:19:20;6.0;78.1
06.09.2024;00:19:25;NaN;77.8
06.09.2024;00:19:30;6.1;NaN
06.09.2024;00:19:35;6.0;77.3
06.09.2024;00:19:40;6.0;77.1


06.09.2024;00:19:45;6.1;0.0
06.09.2024;00:19:50;6.1;76.6
06.09.2024;00:19:55;6.0;76.4
06.09.2024;00:20:00;6.0;76.2
06.09.2024;00:20:05;6.0;76.2
06.09.2024;00:20:10;6.0;NaN
06.09.2024;00:20:15;6.0;76.3
06.09.2024;00:20:25;NaN;76.6
06.09.2024;00:20:40;6.0;77.2
06.09.2024;00:20:45;6.0;77.3
06.09.2024;00:20:50;6.0;999
06.09.2024;00:20:55;6.0;77.8
06.09.2024;00:21:00;NaN;78.1
06.09.2024;00:21:05;6.0;78.3
06.09.2024;00:21:10;6.0;78.5
06.09.2024;00:21:15;6.0;78.7
06.09.2024;25:70;6.0;79.0
06.09.2024;00:21:25;6.0;79.2
06.09.2024;00:21:30;6.0;79.5
06.09.2024;00:21:35;6.0;79.8
06.09.2024;00:21:40;6.0;80.1
06.09.2024;00:21:45;NaN;80.3
06.09.2024;00:21:50;6.0;80.6
06.09.2024;00:21:55;6.0;NaN
06.09.2024;00:22:00;6.0;81.1
06.09.2024;00:22:05;6.0;81.3
06.09.2024;00:22:10;6.0;81.6
06.09.2024;00:22:15;6.1;81.8
06.09.2024;00:22:20;6.0;82.1

06.09.2024;00:22:25;6.1;82.4
06.09.2024;00:22:30;6.1;82.6
06.09.2024;00:22:35;6.1;82.9
06.09.2024;00:22:40;6.1;83.1
06.09.2024;00:22:45;6.0;83.2
06.09.2024;00:22:50;6.1;83.5
06.09.2024;00:22:55;6.1;83.7
06.09.2024;00:23:00;6.1;83.9
06.09.2024;00:23:05;6.1;
06.09.2024;00:23:10;    6.1    ;84.4
06.09.2024;00:23:15;;84.6
06.09.2024;00:23:20;6.1;84.9
06.09.2024;00:23:30;6.1;85.2
06.09.2024;00:23:35;6.1;85.4
06.09.2024;00:23:45;6.1;85.8
06.09.2024;00:23:50;999;86.1
06.09.2024;00:23:55;;0.0
06.09.2024;00:24:00;6.2;86.3
06.09.2024;00:24:05;6.2;86.6
06.09.2024;00:24:10;6.2;
06.09.2024;00:24:15;6.2;NaN
06.09.2024;00:24:20;6.2;86.5
06.09.2024;00:24:35;6.2;0.0
06.09.2024;00:24:40;6.2;85.4
06.09.2024;00:24:45;6.2;84.9
06.09.2024;00:24:50;6.2;84.4
06.09.2024;00:24:55;;84.1
06.09.2024;00:25:00;6.2;83.5
06.09.2024;00:25:05;6.2;82.8
06.09.2024;00:25:10;6.2;82.4
06.09.2024;00:25:15;6.2;81.8
06.09.2024;00:25:20;;81.2
06.09.2024;00:25:25;6.2;80.7

06.09.2024;00:25:30;6.2;80.2
06.09.2024;00:25:35;6.2;79.7
06.09.2024;00:25:40;6.2;0.0

06.09.2024;00:25:45;6.2;999
06.09.2024;00:25:50;6.2;78.1


06.09.2024;00:25:55;6.1;77.5
06.09.2024;00:26:00;6.2;-99
06.09.2024;00:26:05;6.2;76.6
06.09.2024;00:26:10;6.1;76.2
06.09.2024;00:26:15;6.1;75.9
06.09.2024;00:26:20;;75.6
06.09.2024;00:26:25;6.1;999
06.09.2024;00:26:30;6.1;75.4
06.09.2024;00:26:35;6.0;75.4
06.09.2024;00:26:40;6.0;75.5


06.09.2024;00:26:45;6.1;75.5
06.09.2024;00:26:50;6.0;75.6
06.09.2024;00:26:55;6.0;75.8
06.09.2024;00:27:00;6.0;75.9
06.09.2024;00:27:05;6.0;76.1
06.09.2024;00:27:10;6.0;76.2
06.09.2024;00:27:15;6.0;0.0
06.09.2024;25:70;6.0;76.7
06.09.2024;00:27:25;6.0;77.0
06.09.2024;00:27:30;6.0;77.2
06.09.2024;00:27:35;6.0;77.4
06.09.2024;00:27:40;6.0;77.7
06.09.2024;00:27:45;;78.0
06.09.2024;00:27:50;6.0;78.2
06.09.2024;00:27:55;6.0;NaN
06.09.2024;00:28:00;6.0;-99
06.09.2024;00:28:05;NaN;79.0
06.09.2024;00:28:10;6.0;79.3
06.09.2024;00:28:15;6.0;79.6
06.09.2024;00:28:20;6.0;80.0
06.09.2024;00:28:25;6.0;
06.09.2024;00:28:30;6.0;80.5
06.09.2024;00:28:35;6.0;80.7
06.09.2024;00:28:40;6.0;81.0
06.09.2024;00:28:50;6.0;81.5
06.09.2024;00:28:55;6.0;81.8
06.09.2024;00:29:00;;82.1
06.09.2024;00:29:05;6.0;0.0
06.09.2024;00:29:10;6.0;82.5
06.09.2024;00:29:15;6.0;-99
06.09.2024;00:29:20;6.0;83.0
06.09.2024;00:29:25;6.0;999
06.09.2024;00:29:30;NaN;83.4
06.09.2024;00:29:35;6.1;NaN
06.09.2024;00:29:40;6.1;
06.09.2024;00:29:45;6.1;84.2
06.09.2024;00:29:50;6.1;84.4
06.09.2024;00:29:55;6.1;84.6
06.09.2024;00:30:00;6.1;84.9
06.09.2024;00:30:05;6.1;-99
06.09.2024;00:30:10;6.1;85.1
06.09.2024;00:30:15;6.1;
06.09.2024;00:30:20;6.1;85.6
06.09.2024;00:30:25;;85.8
06.09.2024;00:30:30;6.1;
06.09.2024;00:30:35;6.1;86.2
06.09.2024;00:30:40;6.2;86.4
06.09.2024;00:30:45;6.2;86.6
06.09.2024;00:30:50;NaN;86.7
06.09.2024;00:30:55;6.1;86.9
06.09.2024;00:31:00;6.2;87.1
06.09.2024;00:31:05;6.1;87.3
06.09.2024;00:31:10;6.2;87.5
06.09.2024;00:31:15;6.2;NaN
06.09.2024;00:31:20;6.2;
06.09.2024;00:31:25;6.2;88.0
06.09.2024;00:31:30;6.2;
06.09.2024;00:31:35;6.2;88.3
06.09.2024;00:31:40;6.2;88.2
06.09.2024;00:31:45;NaN;NaN


06.09.2024;00:31:50;6.2;88.0
06.09.2024;00:31:55;6.2;87.6
06.09.2024;00:32:05;6.3;87.1
06.09.2024;00:32:10;6.3;
06.09.2024;00:32:15;6.2;86.5
06.09.2024;00:32:20;6.3;0.0
06.09.2024;00:32:25;;85.7
06.09.2024;00:32:30;6.3;85.5
06.09.2024;00:32:40;6.3;84.8
06.09.2024;00:32:45;6.2;84.3
06.09.2024;00:32:50;6.2;84.0
06.09.2024;00:32:55;6.3;83.8
06.09.2024;00:33:05;6.2;
06.09.2024;00:33:10;6.2;82.6


06.09.2024;00:33:15;6.2;82.2
06.09.2024;00:33:20;6.2;81.8
06.09.2024;00:33:25;6.2;81.4
06.09.2024;00:33:30;6.2;81.0
06.09.2024;00:33:35;6.2;
06.09.2024;00:33:40;6.2;80.4
06.09.2024;00:33:45;6.2;80.3


06.09.2024;00:33:50;6.2;
06.09.2024;00:33:55;6.2;80.3
06.09.2024;25:70;6.2;80.3
06.09.2024;00:34:10;6.2;80.5
06.09.2024;00:34:15;6.2;80.7
06.09.2024;00:34:20;-99;80.9
06.09.2024;00:34:25;6.2;81.0
06.09.2024;00:34:30;6.2;999
06.09.2024;00:34:35;6.2;81.4
06.09.2024;00:34:40;6.2;999
06.09.2024;00:34:45;6.1;81.7
06.09.2024;00:34:50;6.2;82.0
06.09.2024;00:34:55;6.2;0.0
06.09.2024;00:35:00;;82.4
06.09.2024;00:35:05;6.2;82.7
06.09.2024;00:35:10;6.2;83.0
06.09.2024;00:35:15;6.2;NaN
06.09.2024;00:35:20;6.1;
06.09.2024;00:35:25;6.2;83.7
06.09.2024;00:35:30;;83.9
06.09.2024;00:35:40;6.2;84.4
06.09.2024;00:35:45;6.2;84.6
06.09.2024;00:35:50;NaN;0.0
06.09.2024;00:35:55;6.2;85.1
06.09.2024;00:36:00;6.2;0.0
06.09.2024;00:36:05;6.2;85.6
06.09.2024;00:36:10;0.0;85.8
06.09.2024;00:36:15;6.2;
06.09.2024;00:36:20;6.2;86.2
06.09.2024;00:36:25;6.2;86.3

06.09.2024;00:36:30;6.2;86.5
06.09.2024;00:36:35;6.2;86.7
06.09.2024;00:36:40;;87.0
06.09.2024;00:36:45;6.2;87.1


06.09.2024;00:36:50;6.3;87.4
06.09.2024;00:36:55;;NaN
06.09.2024;00:37:00;6.3;87.6
06.09.2024;00:37:05;6.3;87.8
06.09.2024;00:37:10;NaN;88.0
06.09.2024;00:37:15;6.3;88.2
06.09.2024;00:37:20;6.3;88.3
06.09.2024;00:37:25;6.3;88.5
06.09.2024;00:37:30;0.0;
06.09.2024;00:37:35;6.3;88.4
06.09.2024;00:37:40;6.3;NaN
06.09.2024;00:37:45;6.3;87.8
06.09.2024;00:37:50;6.3;

06.09.2024;00:37:55;6.3;87.1
06.09.2024;00:38:00;6.3;86.5


06.09.2024;00:38:05;6.3;86.2
06.09.2024;00:38:10;6.3;85.9
06.09.2024;00:38:15;6.3;85.3
06.09.2024;00:38:20;0.0;84.8
06.09.2024;00:38:25;6.3;84.3
06.09.2024;00:38:30;6.3;83.8
06.09.2024;00:38:35;NaN;83.3
06.09.2024;00:38:40;6.3;82.8
06.09.2024;00:38:45;6.3;82.3
06.09.2024;00:38:50;6.3;81.8
06.09.2024;00:38:55;6.3;81.3
06.09.2024;00:39:00;6.3;80.6
06.09.2024;00:39:05;6.3;80.1
06.09.2024;00:39:10;NaN;79.8
06.09.2024;00:39:15;-99;79.3
06.09.2024;00:39:20;6.3;78.7
06.09.2024;00:39:25;6.2;78.1
06.09.2024;00:39:30;6.2;77.9

06.09.2024;00:39:35;6.2;77.6
06.09.2024;00:39:40;6.2;NaN

06.09.2024;00:39:45;6.2;77.3
06.09.2024;00:39:50;NaN;77.2
06.09.2024;00:39:55;6.2;77.0
06.09.2024;00:40:00;NaN;77.0
06.09.2024;00:40:05;999;76.8
06.09.2024;00:40:10;6.1;76.6
06.09.2024;00:40:15;6.2;76.4
06.09.2024;00:40:20;6.1;76.2
06.09.2024;00:40:30;6.1;75.8
06.09.2024;00:40:35;6.1;75.5
06.09.2024;00:40:45;6.1;NaN
06.09.2024;00:40:50;6.1;74.8
06.09.2024;00:40:55;6.1;74.7
06.09.2024;00:41:00;6.0;74.3
06.09.2024;00:41:05;6.0;74.1
06.09.2024;00:41:10;6.1;73.9
    06.09.2024  ;00:41:15;6.0;73.7
06.09.2024;00:41:20;6.0;73.4
06.09.2024;00:41:25;6.0;73.2
06.09.2024;00:41:30;6.0;72.9
06.09.2024;00:41:35;6.0;72.6
06.09.2024;00:41:40;6.0;0.0
06.09.2024;00:41:45;6.0;72.4
06.09.2024;00:41:50;6.0;72.5
06.09.2024;00:42:00;6.0;72.7
06.09.2024;00:42:05;6.0;72.8
06.09.2024;00:42:10;6.0;73.0
06.09.2024;00:42:15;5.9;73.1
06.09.2024;00:42:20;5.9;73.3
06.09.2024;00:42:25;5.9;73.5
06.09.2024;25:70;5.9;73.7
06.09.2024;00:42:35;5.9;73.8
06.09.2024;25:70;-99;73.8
06.09.2024;00:42:45;6.0;73.9
06.09.2024;00:42:50;5.9;74.0
06.09.2024;00:42:55;999;74.1
06.09.2024;00:43:00;5.9;74.1
06.09.2024;00:43:05;5.9;74.3
06.09.2024;00:43:10;5.9;74.5
06.09.2024;00:43:15;;74.6
06.09.2024;00:43:20;5.9;74.7
06.09.2024;00:43:25;5.9;74.8
06.09.2024;00:43:30;5.9;75.0
06.09.2024;00:43:35;5.9;75.1
06.09.2024;00:43:40;5.9;75.2
06.09.2024;25:70;NaN;75.4
06.09.2024;00:43:50;5.9;75.6
06.09.2024;00:43:55;5.9;75.7
06.09.2024;00:44:00;5.9;75.8
06.09.2024;00:44:05;5.9;76.0
06.09.2024;00:44:15;5.9;76.3
06.09.2024;00:44:20;5.9;76.4
06.09.2024;00:44:25;5.9;
06.09.2024;00:44:30;5.9;NaN
06.09.2024;00:44:35;5.9;77.1
06.09.2024;00:44:40;5.9;77.1
06.09.2024;00:44:45;5.9;77.4
06.09.2024;25:70;;77.7
06.09.2024;00:44:55;5.9;77.9
06.09.2024;00:45:00;5.9;78.0
06.09.2024;00:45:05;5.9;78.0
06.09.2024;00:45:10;NaN;78.0
06.09.2024;00:45:15;;78.0
06.09.2024;00:45:20;5.9;77.8
06.09.2024;00:45:25;5.9;77.7
06.09.2024;00:45:30;5.9;77.8
06.09.2024;00:45:35;5.9;77.6
06.09.2024;00:45:40;5.9;77.5
06.09.2024;00:45:45;5.9;77.4
06.09.2024;00:45:50;5.9;77.4
06.09.2024;00:45:55;5.9;77.3
06.09.2024;00:46:05;5.9;77.1
06.09.2024;00:46:10;5.9;77.1
06.09.2024;00:46:15;5.9;NaN
06.09.2024;00:46:20;5.9;NaN
06.09.2024;00:46:25;;76.8
06.09.2024;00:46:30;5.9;76.7
06.09.2024;00:46:35;5.9;76.6
06.09.2024;00:46:40;5.9;
06.09.2024;00:46:45;999;76.3
06.09.2024;00:46:50;5.9;76.2
06.09.2024;00:46:55;NaN;76.2
06.09.2024;00:47:00;5.9;76.2
06.09.2024;00:47:05;5.9;76.4
06.09.2024;00:47:10;5.9;76.5
06.09.2024;00:47:15;5.9;76.7
06.09.2024;00:47:20;5.9;76.8
06.09.2024;00:47:25;5.9;77.0
06.09.2024;00:47:30;5.9;77.1
06.09.2024;00:47:45;5.9;77.8
06.09.2024;00:47:50;5.9;78.0

06.09.2024;00:47:55;5.9;78.2
06.09.2024;00:48:00;5.9;78.4
06.09.2024;00:48:05;5.9;78.7
06.09.2024;00:48:10;5.9;78.9
06.09.2024;00:48:15;5.9;
06.09.2024;00:48:20;5.9;79.4

06.09.2024;00:48:25;5.9;79.7
06.09.2024;00:48:30;5.9;79.9
06.09.2024;00:48:35;5.9;80.2
06.09.2024;00:48:40;5.9;80.4
06.09.2024;00:48:45;5.9;
06.09.2024;00:48:50;5.9;80.8
06.09.2024;00:48:55;5.9;81.1
06.09.2024;00:49:00;5.9;81.2
06.09.2024;00:49:05;;81.5
06.09.2024;00:49:10;6.0;81.8
06.09.2024;00:49:15;6.0;NaN
06.09.2024;00:49:20;5.9;82.2


06.09.2024;00:49:25;6.0;82.5
06.09.2024;00:49:30;6.0;82.8
06.09.2024;00:49:35;;83.0
06.09.2024;00:49:40;6.0;83.2
06.09.2024;00:49:45;6.0;83.5
06.09.2024;00:49:50;6.0;83.5
06.09.2024;00:49:55;6.0;83.5
06.09.2024;00:50:00;6.0;
06.09.2024;00:50:05;6.0;83.3
06.09.2024;00:50:10;6.0;83.2
06.09.2024;00:50:15;6.0;82.9
06.09.2024;00:50:20;6.0;82.7
06.09.2024;00:50:25;0.0;82.6
06.09.2024;00:50:30;6.0;82.3
06.09.2024;00:50:35;6.0;82.1
06.09.2024;00:50:40;6.0;82.0
06.09.2024;00:50:45;6.1;81.9
06.09.2024;00:50:50;6.0;81.7
06.09.2024;00:50:55;6.0;81.7
06.09.2024;00:51:00;999;81.7

06.09.2024;00:51:05;0.0;999
06.09.2024;00:51:10;6.0;81.5
06.09.2024;00:51:15;6.0;81.5
06.09.2024;00:51:20;NaN;81.4
06.09.2024;00:51:25;6.1;81.5
06.09.2024;00:51:30;6.0;81.4
06.09.2024;00:51:35;6.0;81.4
06.09.2024;00:51:45;6.0;81.5
06.09.2024;00:51:50;;81.5
06.09.2024;00:51:55;6.1;81.5
06.09.2024;00:52:00;6.1;81.6
06.09.2024;00:52:05;6.1;81.5
06.09.2024;00:52:10;6.0;81.5
06.09.2024;00:52:15;6.1;81.5

06.09.2024;00:52:20;6.0;81.4
06.09.2024;00:52:25;6.1;81.5
06.09.2024;00:52:30;6.1;81.5
06.09.2024;00:52:35;6.1;81.4


06.09.2024;00:52:40;6.1;81.4
06.09.2024;00:52:45;6.1;81.4
06.09.2024;00:52:50;6.1;81.4
06.09.2024;00:52:55;6.1;81.4
06.09.2024;00:53:00;6.1;81.4
06.09.2024;00:53:05;6.1;81.4
06.09.2024;00:53:10;6.1;81.4
06.09.2024;00:53:15;6.1;81.3
06.09.2024;00:53:20;6.1;81.4
06.09.2024;00:53:25;NaN;81.4
06.09.2024;00:53:30;6.1;81.3
06.09.2024;00:53:35;6.1;81.4
06.09.2024;00:53:40;6.1;81.3
06.09.2024;00:53:45;6.1;81.4
06.09.2024;00:53:50;6.2;
06.09.2024;00:53:55;6.1;81.4
06.09.2024;25:70;6.2;81.4
06.09.2024;00:54:05;6.2;81.4
06.09.2024;00:54:10;6.2;81.4
06.09.2024;00:54:20;6.2;81.4
06.09.2024;00:54:25;6.1;81.4
06.09.2024;00:54:30;6.2;81.4
06.09.2024;00:54:35;6.2;81.4
06.09.2024;00:54:40;6.2;81.4
06.09.2024;00:54:45;6.2;81.4

06.09.2024;00:54:55;6.2;81.4
06.09.2024;00:55:00;6.2;81.4
06.09.2024;00:55:05;6.2;81.4
06.09.2024;00:55:10;6.2;81.4
06.09.2024;00:55:15;6.2;81.5
06.09.2024;00:55:20;6.2;81.5
06.09.2024;00:55:25;6.2;81.5
06.09.2024;00:55:30;6.2;81.5
06.09.2024;00:55:35;6.2;81.5
06.09.2024;00:55:40;NaN;81.5
06.09.2024;00:55:50;6.2;81.4
06.09.2024;00:55:55;6.2;0.0
06.09.2024;00:56:00;6.2;81.4
06.09.2024;00:56:05;6.2;81.4


06.09.2024;00:56:10;6.2;81.4
06.09.2024;00:56:15;6.2;81.4
06.09.2024;00:56:20;6.2;81.4
06.09.2024;00:56:25;6.2;81.4
06.09.2024;00:56:30;6.2;81.4
06.09.2024;00:56:35;6.2;81.4
06.09.2024;00:56:40;6.3;0.0
06.09.2024;00:56:45;;81.6
06.09.2024;00:56:50;6.3;81.5
06.09.2024;00:56:55;6.3;82.0
06.09.2024;00:57:00;6.3;83.3
06.09.2024;00:57:05;6.3;84.1
06.09.2024;00:57:10;6.3;84.4
06.09.2024;00:57:15;6.3;84.8
06.09.2024;00:57:20;6.3;85.1
06.09.2024;00:57:25;6.2;85.4
06.09.2024;00:57:30;6.3;85.7
06.09.2024;00:57:35;6.3;85.9
06.09.2024;00:57:40;6.3;86.4
06.09.2024;00:57:45;6.3;
06.09.2024;00:57:50;;87.0
06.09.2024;00:57:55;6.4;87.3
06.09.2024;00:58:00;6.4;87.5
06.09.2024;00:58:05;6.4;87.9
06.09.2024;00:58:10;6.4;88.3
06.09.2024;00:58:15;6.4;
06.09.2024;25:70;6.4;88.8
06.09.2024;00:58:25;6.4;89.0
06.09.2024;00:58:30;6.5;89.4
06.09.2024;00:58:35;6.5;89.7
