Date;Time;Temperature (C);Humidity (%)
09.09.2024;14:06:25;11.10;76.30
09.09.2024;14:06:30;11.10;76.60
09.09.2024;14:06:35;11.10;76.90
09.09.2024;14:06:40;11.10;77.20
09.09.2024;14:06:45;11.10;77.40
09.09.2024;14:06:50;11.10;77.80
09.09.2024;14:06:55;11.10;78.10
09.09.2024;14:07:00;11.10;78.30
09.09.2024;14:07:05;11.10;78.60
09.09.2024;14:07:10;11.10;78.90
09.09.2024;14:07:15;11.10;79.30
09.09.2024;14:07:20;11.10;79.60
09.09.2024;14:07:25;11.10;79.80
09.09.2024;14:07:30;11.10;80.00
09.09.2024;14:07:35;11.20;80.20
09.09.2024;14:07:40;11.10;80.30
09.09.2024;14:07:45;11.10;80.50
09.09.2024;14:07:50;11.20;80.70
09.09.2024;14:07:55;11.20;80.90
09.09.2024;14:08:00;11.20;81.00
09.09.2024;14:08:05;11.20;81.30
09.09.2024;14:08:10;11.20;81.50
09.09.2024;14:08:15;11.20;81.60
09.09.2024;14:08:20;11.20;81.70
09.09.2024;14:08:25;11.20;81.80
09.09.2024;14:08:30;11.20;82.00
09.09.2024;14:08:35;11.20;82.30
09.09.2024;14:08:40;11.20;82.30
09.09.2024;14:08:45;11.20;82.40
09.09.2024;14:08:50;11.20;82.60
09.09.2024;14:08:55;11.20;82.70
09.09.2024;14:09:00;11.20;83.00
09.09.2024;14:09:05;11.30;83.20
09.09.2024;14:09:10;11.30;83.60
09.09.2024;14:09:15;11.30;83.70
09.09.2024;14:09:20;11.30;83.80
09.09.2024;14:09:25;11.30;83.90
09.09.2024;14:09:30;11.30;84.10
09.09.2024;14:09:35;11.30;84.30
09.09.2024;14:09:40;11.30;84.50
09.09.2024;14:09:45;11.30;84.70
09.09.2024;14:09:50;11.30;84.90
09.09.2024;14:09:55;11.30;85.00
09.09.2024;14:10:00;11.30;85.10
09.09.2024;14:10:05;11.30;85.30
09.09.2024;14:10:10;11.30;85.50
09.09.2024;14:10:15;11.30;85.60
09.09.2024;14:10:20;11.30;85.70
09.09.2024;14:10:25;11.30;85.80
09.09.2024;14:10:30;11.30;85.90
09.09.2024;14:10:35;11.30;86.00
09.09.2024;14:10:40;11.30;86.10
09.09.2024;14:10:45;11.30;86.20
09.09.2024;14:10:50;11.30;86.30
09.09.2024;14:10:55;11.30;86.40
09.09.2024;14:11:00;11.40;86.50
09.09.2024;14:11:05;11.40;86.50
09.09.2024;14:11:10;11.30;86.60
09.09.2024;14:11:15;11.40;86.70
09.09.2024;14:11:20;11.40;86.80
09.09.2024;14:11:25;11.40;87.10
09.09.2024;14:11:30;11.40;87.30
09.09.2024;14:11:35;11.40;87.40
09.09.2024;14:11:40;11.40;87.50
09.09.2024;14:11:45;11.40;87.70
09.09.2024;14:11:50;11.40;87.80
09.09.2024;14:11:55;11.40;87.90
09.09.2024;14:12:00;11.40;87.90
09.09.2024;14:12:05;11.40;87.80
09.09.2024;14:12:10;11.40;87.60
09.09.2024;14:12:15;11.50;87.60
09.09.2024;14:12:20;11.50;87.10
09.09.2024;14:12:25;11.40;86.80
09.09.2024;14:12:30;11.40;86.70
09.09.2024;14:12:35;11.40;86.50
09.09.2024;14:12:40;11.40;86.20
09.09.2024;14:12:45;11.40;85.90
09.09.2024;14:12:50;11.40;85.70
09.09.2024;14:12:55;11.40;85.50
09.09.2024;14:13:00;11.40;85.30
09.09.2024;14:13:05;11.40;84.80
09.09.2024;14:13:10;11.40;84.60
09.09.2024;14:13:15;11.40;84.40
09.09.2024;14:13:20;11.40;84.10
09.09.2024;14:13:25;11.40;83.80
09.09.2024;14:13:30;11.40;83.70
09.09.2024;14:13:35;11.40;83.50
09.09.2024;14:13:40;11.40;83.00
09.09.2024;14:13:45;11.40;82.70
09.09.2024;14:13:50;11.40;82.50
09.09.2024;14:13:55;11.40;82.40
09.09.2024;14:14:00;11.40;82.10
09.09.2024;14:14:05;11.40;81.90
09.09.2024;14:14:10;11.40;81.70
09.09.2024;14:14:15;11.40;81.60
09.09.2024;14:14:20;11.30;81.20
09.09.2024;14:14:25;11.40;81.00
09.09.2024;14:14:30;11.30;80.80
09.09.2024;14:14:35;11.30;80.80
09.09.2024;14:14:40;11.30;80.50
09.09.2024;14:14:45;11.30;80.20
09.09.2024;14:14:50;11.30;80.00
09.09.2024;14:14:55;11.30;80.00
09.09.2024;14:15:00;11.30;79.70
09.09.2024;14:15:05;11.30;79.50
09.09.2024;14:15:10;11.30;79.30
09.09.2024;14:15:15;11.30;79.10
09.09.2024;14:15:20;11.30;78.80
09.09.2024;14:15:25;11.30;78.60
09.09.2024;14:15:30;11.30;78.50
09.09.2024;14:15:35;11.30;78.30
09.09.2024;14:15:40;11.30;78.10
09.09.2024;14:15:45;11.20;77.70
09.09.2024;14:15:50;11.20;77.60
09.09.2024;14:15:55;11.20;77.50
09.09.2024;14:16:00;11.20;77.30
09.09.2024;14:16:05;11.20;76.80
09.09.2024;14:16:10;11.20;76.80
09.09.2024;14:16:15;11.20;76.80
09.09.2024;14:16:20;11.20;76.60
09.09.2024;14:16:25;11.20;76.30
09.09.2024;14:16:30;11.20;76.30
09.09.2024;14:16:35;11.20;76.40
09.09.2024;14:16:40;11.20;76.30
09.09.2024;14:16:45;11.20;76.30
09.09.2024;14:16:50;11.20;76.30
09.09.2024;14:16:55;11.20;76.00
09.09.2024;14:17:00;11.20;75.80
09.09.2024;14:17:05;11.20;75.50
09.09.2024;14:17:10;11.20;75.30
09.09.2024;14:17:15;11.20;75.30
09.09.2024;14:17:20;11.20;75.10
09.09.2024;14:17:25;11.10;74.80
09.09.2024;14:17:30;11.10;74.50
09.09.2024;14:17:35;11.10;74.50
09.09.2024;14:17:40;11.10;74.30
09.09.2024;14:17:45;11.10;74.00
09.09.2024;14:17:50;11.10;73.80
09.09.2024;14:17:55;11.10;73.70
09.09.2024;14:18:00;11.10;73.70
09.09.2024;14:18:05;11.10;73.50
09.09.2024;14:18:10;11.10;73.40
09.09.2024;14:18:15;11.10;73.20
09.09.2024;14:18:20;11.10;73.10
09.09.2024;14:18:25;11.10;72.70
09.09.2024;14:18:30;11.00;72.40
09.09.2024;14:18:35;11.00;72.20
09.09.2024;14:18:40;11.00;72.10
09.09.2024;14:18:45;11.00;71.90
09.09.2024;14:18:50;11.00;71.80
09.09.2024;14:18:55;11.00;71.60
09.09.2024;14:19:00;11.00;71.50
09.09.2024;14:19:05;11.00;71.20
09.09.2024;14:19:10;11.00;71.10
09.09.2024;14:19:15;10.90;71.00
09.09.2024;14:19:20;11.00;70.90
09.09.2024;14:19:25;10.90;70.60
09.09.2024;14:19:30;10.90;70.50
09.09.2024;14:19:35;10.90;70.40
09.09.2024;14:19:40;10.90;70.10
09.09.2024;14:19:45;10.90;70.00
09.09.2024;14:19:50;10.90;70.20
09.09.2024;14:19:55;10.90;70.30
09.09.2024;14:20:00;10.90;71.50
09.09.2024;14:20:05;11.00;73.10
09.09.2024;14:20:10;11.00;73.20
09.09.2024;14:20:15;11.00;74.00
09.09.2024;14:20:20;11.00;76.40
09.09.2024;14:20:25;11.00;77.00
09.09.2024;14:20:30;11.10;77.50
09.09.2024;14:20:35;11.10;78.60
09.09.2024;14:20:40;11.10;79.80
09.09.2024;14:20:45;11.10;80.10
09.09.2024;14:20:50;11.20;80.60
09.09.2024;14:20:55;11.20;81.40
09.09.2024;14:21:00;11.20;82.20
09.09.2024;14:21:05;11.20;83.20
09.09.2024;14:21:10;11.30;84.10
09.09.2024;14:21:15;11.30;84.10
09.09.2024;14:21:20;11.30;84.20
09.09.2024;14:21:25;11.30;84.70
09.09.2024;14:21:30;11.40;85.60
09.09.2024;14:21:35;11.40;85.80
09.09.2024;14:21:40;11.40;86.30
09.09.2024;14:21:45;11.40;86.80
09.09.2024;14:21:50;11.50;86.70
09.09.2024;14:21:55;11.50;87.80
09.09.2024;14:22:00;11.50;88.40
09.09.2024;14:22:05;11.50;88.40
09.09.2024;14:22:10;11.50;88.70
09.09.2024;14:22:15;11.60;89.50
09.09.2024;14:22:20;11.60;89.40
09.09.2024;14:22:25;11.60;89.40
09.09.2024;14:22:30;11.60;89.80
09.09.2024;14:22:35;11.60;89.80
09.09.2024;14:22:40;11.70;90.10
09.09.2024;14:22:45;11.70;90.30
09.09.2024;14:22:50;11.70;90.10
09.09.2024;14:22:55;11.70;90.10
09.09.2024;14:23:00;11.70;90.30
09.09.2024;14:23:05;11.70;90.20
09.09.2024;14:23:10;11.80;90.10
09.09.2024;14:23:15;11.80;90.10
09.09.2024;14:23:20;11.80;90.10
09.09.2024;14:23:25;11.80;90.10
09.09.2024;14:23:30;11.80;90.00
09.09.2024;14:23:35;11.80;90.00
09.09.2024;14:23:40;11.80;90.00
09.09.2024;14:23:45;11.80;90.00
09.09.2024;14:23:50;11.80;90.00
09.09.2024;14:23:55;11.90;90.00
09.09.2024;14:24:00;11.90;89.70
09.09.2024;14:24:05;11.90;89.90
09.09.2024;14:24:10;11.90;90.00
09.09.2024;14:24:15;11.90;90.00
09.09.2024;14:24:20;11.90;89.90
09.09.2024;14:24:25;12.00;89.70
09.09.2024;14:24:30;11.90;90.00
09.09.2024;14:24:35;12.00;90.10
09.09.2024;14:24:40;12.00;89.90
09.09.2024;14:24:45;12.00;90.00
09.09.2024;14:24:50;12.00;90.00
09.09.2024;14:24:55;12.00;90.00
09.09.2024;14:25:00;12.00;89.70
09.09.2024;14:25:05;12.00;89.60
09.09.2024;14:25:10;12.00;89.70
09.09.2024;14:25:15;12.00;89.70
09.09.2024;14:25:20;12.10;89.70
09.09.2024;14:25:25;12.10;89.50
09.09.2024;14:25:30;12.10;89.50
09.09.2024;14:25:35;12.10;89.50
09.09.2024;14:25:40;12.10;89.10
09.09.2024;14:25:45;12.10;89.20
09.09.2024;14:25:50;12.10;89.40
09.09.2024;14:25:55;12.10;89.70
09.09.2024;14:26:00;12.10;90.10
09.09.2024;14:26:05;12.10;89.50
09.09.2024;14:26:10;12.10;89.50
09.09.2024;14:26:15;12.10;89.30
09.09.2024;14:26:20;12.10;89.10
09.09.2024;14:26:25;12.10;89.30
09.09.2024;14:26:30;12.10;89.40
09.09.2024;14:26:35;12.20;89.40
09.09.2024;14:26:40;12.20;89.60
09.09.2024;14:26:45;12.20;89.30
09.09.2024;14:26:50;12.20;89.30
09.09.2024;14:26:55;12.20;89.60
09.09.2024;14:27:00;12.20;89.20
09.09.2024;14:27:05;12.20;89.10
09.09.2024;14:27:10;12.20;88.90
09.09.2024;14:27:15;12.20;89.00
09.09.2024;14:27:20;12.30;89.40
09.09.2024;14:27:25;12.20;89.20
09.09.2024;14:27:30;12.30;90.10
09.09.2024;14:27:35;12.30;89.90
09.09.2024;14:27:40;12.30;89.80
09.09.2024;14:27:45;12.30;89.80
09.09.2024;14:27:50;12.30;89.60
09.09.2024;14:27:55;12.30;89.30
09.09.2024;14:28:00;12.30;89.10
09.09.2024;14:28:05;12.30;88.90
09.09.2024;14:28:10;12.30;88.80
09.09.2024;14:28:15;12.30;89.40
09.09.2024;14:28:20;12.30;89.10
09.09.2024;14:28:25;12.40;88.80
09.09.2024;14:28:30;12.40;89.40
09.09.2024;14:28:35;12.40;89.10
09.09.2024;14:28:40;12.40;88.80
09.09.2024;14:28:45;12.40;88.90
09.09.2024;14:28:50;12.40;88.60
09.09.2024;14:28:55;12.40;88.50
09.09.2024;14:29:00;12.40;88.20
09.09.2024;14:29:05;12.40;88.10
09.09.2024;14:29:10;12.40;87.80
09.09.2024;14:29:15;12.40;87.80
09.09.2024;14:29:20;12.40;87.90
09.09.2024;14:29:25;12.40;87.90
09.09.2024;14:29:30;12.40;87.60
09.09.2024;14:29:35;12.40;87.50
09.09.2024;14:29:40;12.40;87.20
09.09.2024;14:29:45;12.40;87.20
09.09.2024;14:29:50;12.50;87.00
09.09.2024;14:29:55;12.50;86.90
09.09.2024;14:30:00;12.50;86.80
09.09.2024;14:30:05;12.50;86.70
09.09.2024;14:30:10;12.50;86.60
09.09.2024;14:30:15;12.50;86.70
09.09.2024;14:30:20;12.50;86.50
09.09.2024;14:30:25;12.50;86.50
09.09.2024;14:30:30;12.50;86.60
09.09.2024;14:30:35;12.50;86.50
09.09.2024;14:30:40;12.50;86.50
09.09.2024;14:30:45;12.50;86.60
09.09.2024;14:30:50;12.50;86.30
09.09.2024;14:30:55;12.50;86.20
09.09.2024;14:31:00;12.50;86.10
09.09.2024;14:31:05;12.50;86.10
09.09.2024;14:31:10;12.50;85.90
09.09.2024;14:31:15;12.50;85.80
09.09.2024;14:31:20;12.50;85.70
09.09.2024;14:31:25;12.50;85.80
09.09.2024;14:31:30;12.50;85.60
09.09.2024;14:31:35;12.50;85.60
09.09.2024;14:31:40;12.50;85.50
09.09.2024;14:31:45;12.50;85.50
09.09.2024;14:31:50;12.50;85.30
09.09.2024;14:31:55;12.50;85.20
09.09.2024;14:32:00;12.50;85.10
09.09.2024;14:32:05;12.50;85.20
09.09.2024;14:32:10;12.50;85.10
09.09.2024;14:32:15;12.50;85.10
09.09.2024;14:32:20;12.50;85.20
09.09.2024;14:32:25;12.60;85.30
09.09.2024;14:32:30;12.60;85.00
09.09.2024;14:32:35;12.60;85.10
09.09.2024;14:32:40;12.60;85.00
09.09.2024;14:32:45;12.60;84.90
09.09.2024;14:32:50;12.60;85.00
09.09.2024;14:32:55;12.60;85.00
09.09.2024;14:33:00;12.60;85.10
09.09.2024;14:33:05;12.60;85.10
09.09.2024;14:33:10;12.50;86.00
09.09.2024;14:33:15;12.60;85.60
09.09.2024;14:33:20;12.60;85.80
09.09.2024;14:33:25;12.60;85.90
09.09.2024;14:33:30;12.60;85.90
09.09.2024;14:33:35;12.60;86.00
09.09.2024;14:33:40;12.60;85.80
09.09.2024;14:33:45;12.60;85.80
09.09.2024;14:33:50;12.60;85.80
09.09.2024;14:33:55;12.60;86.00
09.09.2024;14:34:00;12.60;86.10
09.09.2024;14:34:05;12.60;85.80
09.09.2024;14:34:10;12.60;85.70
09.09.2024;14:34:15;12.60;85.80
09.09.2024;14:34:20;12.60;85.70
09.09.2024;14:34:25;12.60;85.80
09.09.2024;14:34:30;12.60;85.60
09.09.2024;14:34:35;12.60;85.80
09.09.2024;14:34:40;12.60;85.70
09.09.2024;14:34:45;12.60;85.40
09.09.2024;14:34:50;12.60;85.20
09.09.2024;14:34:55;12.60;85.10
09.09.2024;14:35:00;12.60;84.70
09.09.2024;14:35:05;12.60;84.20
09.09.2024;14:35:10;12.60;84.10
09.09.2024;14:35:15;12.60;83.80
09.09.2024;14:35:20;12.60;83.70
09.09.2024;14:35:25;12.60;83.10
09.09.2024;14:35:30;12.60;83.00
09.09.2024;14:35:35;12.60;82.70
09.09.2024;14:35:40;12.60;82.30
09.09.2024;14:35:45;12.50;81.80
09.09.2024;14:35:50;12.60;81.70
09.09.2024;14:35:55;12.50;81.40
09.09.2024;14:36:00;12.50;81.20
09.09.2024;14:36:05;12.50;80.80
09.09.2024;14:36:10;12.50;80.40
09.09.2024;14:36:15;12.50;80.40
09.09.2024;14:36:20;12.50;80.20
09.09.2024;14:36:25;12.50;79.90
09.09.2024;14:36:30;12.50;79.60
09.09.2024;14:36:35;12.50;79.30
09.09.2024;14:36:40;12.40;79.00
09.09.2024;14:36:45;12.40;78.70
09.09.2024;14:36:50;12.40;78.60
09.09.2024;14:36:55;12.40;78.60
09.09.2024;14:37:00;12.40;78.40
09.09.2024;14:37:05;12.30;78.10
09.09.2024;14:37:10;12.40;77.80
09.09.2024;14:37:15;12.40;77.70
09.09.2024;14:37:20;12.30;77.40
09.09.2024;14:37:25;12.30;77.00
09.09.2024;14:37:30;12.30;77.00
09.09.2024;14:37:35;12.30;76.90
09.09.2024;14:37:40;12.30;76.90
09.09.2024;14:37:45;12.30;76.60
09.09.2024;14:37:50;12.30;76.20
09.09.2024;14:37:55;12.30;76.00
09.09.2024;14:38:00;12.20;75.90
09.09.2024;14:38:05;12.20;75.60
09.09.2024;14:38:10;12.20;75.50
09.09.2024;14:38:15;12.20;75.40
09.09.2024;14:38:20;12.20;75.30
09.09.2024;14:38:25;12.20;75.00
09.09.2024;14:38:30;12.20;74.80
09.09.2024;14:38:35;12.20;74.70
09.09.2024;14:38:40;12.20;74.60
09.09.2024;14:38:45;12.20;74.50
09.09.2024;14:38:50;12.20;74.40
09.09.2024;14:38:55;12.10;74.30
09.09.2024;14:39:00;12.10;74.40
09.09.2024;14:39:05;12.10;74.40
09.09.2024;14:39:10;12.10;74.40
09.09.2024;14:39:15;12.10;74.30
09.09.2024;14:39:20;12.10;74.20
09.09.2024;14:39:25;12.10;74.00
09.09.2024;14:39:30;12.10;73.80
09.09.2024;14:39:35;12.10;73.70
09.09.2024;14:39:40;12.00;73.60
09.09.2024;14:39:45;12.00;73.30
09.09.2024;14:39:50;12.00;73.40
09.09.2024;14:39:55;12.00;73.20
09.09.2024;14:40:00;12.00;73.10
09.09.2024;14:40:05;12.00;73.00
09.09.2024;14:40:10;12.00;72.90
09.09.2024;14:40:15;12.00;72.60
09.09.2024;14:40:20;12.00;72.30
09.09.2024;14:40:25;11.90;72.00
09.09.2024;14:40:30;11.90;72.00
09.09.2024;14:40:35;11.90;71.90
09.09.2024;14:40:40;11.90;71.80
09.09.2024;14:40:45;11.90;71.70
09.09.2024;14:40:50;11.90;71.50
09.09.2024;14:40:55;11.80;71.30
09.09.2024;14:41:00;11.90;71.40
09.09.2024;14:41:05;11.80;71.30
09.09.2024;14:41:10;11.80;71.10
09.09.2024;14:41:15;11.80;71.10
09.09.2024;14:41:20;11.80;71.10
09.09.2024;14:41:25;11.80;70.90
09.09.2024;14:41:30;11.80;70.70
09.09.2024;14:41:35;11.80;70.70
09.09.2024;14:41:40;11.70;70.60
09.09.2024;14:41:45;11.70;70.60
09.09.2024;14:41:50;11.70;70.60
09.09.2024;14:41:55;11.70;70.60
09.09.2024;14:42:00;11.70;70.80
09.09.2024;14:42:05;11.70;70.90
09.09.2024;14:42:10;11.70;70.90
09.09.2024;14:42:15;11.70;71.00
09.09.2024;14:42:20;11.70;71.10
09.09.2024;14:42:25;11.70;71.20
09.09.2024;14:42:30;11.70;71.30
09.09.2024;14:42:35;11.60;71.30
09.09.2024;14:42:40;11.60;71.50
09.09.2024;14:42:45;11.60;71.60
09.09.2024;14:42:50;11.60;71.60
09.09.2024;14:42:55;11.60;71.70
09.09.2024;14:43:00;11.60;71.80
09.09.2024;14:43:05;11.60;71.90
09.09.2024;14:43:10;11.60;72.00
09.09.2024;14:43:15;11.60;72.10
09.09.2024;14:43:20;11.60;72.30
09.09.2024;14:43:25;11.60;72.40
09.09.2024;14:43:30;11.60;72.60
09.09.2024;14:43:35;11.60;72.70
09.09.2024;14:43:40;11.60;72.90
09.09.2024;14:43:45;11.60;73.10
09.09.2024;14:43:50;11.60;73.30
09.09.2024;14:43:55;11.60;73.60
09.09.2024;14:44:00;11.60;73.80
09.09.2024;14:44:05;11.60;74.00
09.09.2024;14:44:10;11.60;74.30
09.09.2024;14:44:15;11.60;74.60
09.09.2024;14:44:20;11.60;74.80
09.09.2024;14:44:25;11.60;75.20
09.09.2024;14:44:30;11.60;75.60
09.09.2024;14:44:35;11.60;75.90
09.09.2024;14:44:40;11.60;76.20
09.09.2024;14:44:45;11.60;76.50
09.09.2024;14:44:50;11.60;76.60
09.09.2024;14:44:55;11.60;77.00
09.09.2024;14:45:00;11.60;77.40
09.09.2024;14:45:05;11.60;77.70
09.09.2024;14:45:10;11.60;78.00
09.09.2024;14:45:15;11.60;78.10
09.09.2024;14:45:20;11.60;78.30
09.09.2024;14:45:25;11.60;78.60
09.09.2024;14:45:30;11.60;78.70
09.09.2024;14:45:35;11.60;78.90
09.09.2024;14:45:40;11.60;79.00
09.09.2024;14:45:45;11.60;79.20
09.09.2024;14:45:50;11.60;79.30
09.09.2024;14:45:55;11.60;79.40
09.09.2024;14:46:00;11.60;79.60
09.09.2024;14:46:05;11.60;79.60
09.09.2024;14:46:10;11.60;79.70
09.09.2024;14:46:15;11.60;79.80
09.09.2024;14:46:20;11.60;79.90
09.09.2024;14:46:25;11.60;80.00
09.09.2024;14:46:30;11.60;80.10
09.09.2024;14:46:35;11.60;80.10
09.09.2024;14:46:40;11.60;80.10
09.09.2024;14:46:45;11.60;80.20
09.09.2024;14:46:50;11.60;80.20
09.09.2024;14:46:55;11.60;80.20
09.09.2024;14:47:00;11.60;80.20
09.09.2024;14:47:05;11.60;80.30
09.09.2024;14:47:10;11.60;80.30
09.09.2024;14:47:15;11.60;80.30
09.09.2024;14:47:20;11.60;80.20
09.09.2024;14:47:25;11.60;80.20
09.09.2024;14:47:30;11.60;80.20
09.09.2024;14:47:35;11.60;80.20
09.09.2024;14:47:40;11.60;80.00
09.09.2024;14:47:45;11.60;79.90
09.09.2024;14:47:50;11.60;79.50
09.09.2024;14:47:55;11.60;79.20
09.09.2024;14:48:00;11.50;78.90
09.09.2024;14:48:05;11.50;78.80
09.09.2024;14:48:10;11.60;78.60
09.09.2024;14:48:15;11.50;78.00
09.09.2024;14:48:20;11.50;77.80
09.09.2024;14:48:25;11.50;77.70
09.09.2024;14:48:30;11.50;77.40
09.09.2024;14:48:35;11.50;77.20
09.09.2024;14:48:40;11.50;76.80
09.09.2024;14:48:45;11.50;76.50
09.09.2024;14:48:50;11.40;76.20
09.09.2024;14:48:55;11.50;76.10
09.09.2024;14:49:00;11.40;75.90
09.09.2024;14:49:05;11.50;75.80
09.09.2024;14:49:10;11.40;75.80
09.09.2024;14:49:15;11.40;75.70
09.09.2024;14:49:20;11.40;75.50
09.09.2024;14:49:25;11.40;75.50
09.09.2024;14:49:30;11.40;75.50
09.09.2024;14:49:35;11.40;75.50
09.09.2024;14:49:40;11.40;75.20
09.09.2024;14:49:45;11.40;75.10
09.09.2024;14:49:50;11.40;75.00
09.09.2024;14:49:55;11.40;74.80
09.09.2024;14:50:00;11.30;74.40
09.09.2024;14:50:05;11.30;74.20
09.09.2024;14:50:10;11.40;74.00
09.09.2024;14:50:15;11.30;73.60
09.09.2024;14:50:20;11.30;73.30
09.09.2024;14:50:25;11.30;73.10
09.09.2024;14:50:30;11.30;72.90
09.09.2024;14:50:35;11.30;72.70
09.09.2024;14:50:40;11.30;72.40
09.09.2024;14:50:45;11.20;72.40
09.09.2024;14:50:50;11.30;72.40
09.09.2024;14:50:55;11.20;72.10
09.09.2024;14:51:00;11.20;72.10
09.09.2024;14:51:05;11.20;71.70
09.09.2024;14:51:10;11.20;71.60
09.09.2024;14:51:15;11.20;71.30
09.09.2024;14:51:20;11.20;71.00
09.09.2024;14:51:25;11.20;71.00
09.09.2024;14:51:30;11.10;70.60
09.09.2024;14:51:35;11.10;70.40
09.09.2024;14:51:40;11.10;70.30
09.09.2024;14:51:45;11.10;70.20
09.09.2024;14:51:50;11.10;70.00
09.09.2024;14:51:55;11.10;69.90
09.09.2024;14:52:00;11.10;69.50
09.09.2024;14:52:05;11.10;69.40
09.09.2024;14:52:10;11.00;69.20
09.09.2024;14:52:15;11.00;69.10
09.09.2024;14:52:20;11.00;69.00
09.09.2024;14:52:25;11.00;68.80
09.09.2024;14:52:30;11.00;68.60
09.09.2024;14:52:35;11.00;68.40
09.09.2024;14:52:40;11.00;68.20
09.09.2024;14:52:45;11.00;68.10
09.09.2024;14:52:50;11.00;67.80
09.09.2024;14:52:55;10.90;67.50
09.09.2024;14:53:00;10.90;67.40
09.09.2024;14:53:05;10.90;67.20
09.09.2024;14:53:10;10.90;67.10
09.09.2024;14:53:15;10.90;66.90
09.09.2024;14:53:20;10.90;66.70
09.09.2024;14:53:25;10.90;66.50
09.09.2024;14:53:30;10.90;66.30
09.09.2024;14:53:35;10.90;66.10
09.09.2024;14:53:40;10.90;65.90
09.09.2024;14:53:45;10.90;65.80
09.09.2024;14:53:50;10.90;65.70
09.09.2024;14:53:55;10.90;65.70
09.09.2024;14:54:00;10.80;65.60
09.09.2024;14:54:05;10.90;65.70
09.09.2024;14:54:10;10.90;65.70
09.09.2024;14:54:15;10.80;65.60
09.09.2024;14:54:20;10.90;65.80
09.09.2024;14:54:25;10.90;65.90
09.09.2024;14:54:30;10.80;66.00
09.09.2024;14:54:35;10.80;66.20
09.09.2024;14:54:40;10.80;66.40
09.09.2024;14:54:45;10.80;66.60
09.09.2024;14:54:50;10.80;66.90
09.09.2024;14:54:55;10.80;67.10
09.09.2024;14:55:00;10.80;67.40
09.09.2024;14:55:05;10.80;67.70
09.09.2024;14:55:10;10.80;68.10
09.09.2024;14:55:15;10.80;68.40
