Date;Time;Temperature  (C);Humidity  (%)
05.09.2024;00:07:50;7.5;79.6
05.09.2024;00:07:55;7.5;79.3
05.09.2024;00:08:00;0.0;78.9
05.09.2024;00:08:05;7.5;78.5
05.09.2024;00:08:10;7.5;-99
05.09.2024;00:08:15;7.5;77.9
05.09.2024;00:08:20;7.5;77.6
05.09.2024;00:08:25;7.5;77.2
05.09.2024;00:08:35;7.5;76.4
05.09.2024;00:08:40;7.5;76.0
05.09.2024;00:08:45;7.5;75.7
05.09.2024;00:08:50;7.5;75.4
05.09.2024;00:08:55;7.5;75.0
05.09.2024;00:09:00;7.5;74.5
05.09.2024;00:09:05;7.5;
05.09.2024;00:09:10;7.5;NaN
05.09.2024;00:09:15;7.5;73.6
05.09.2024;00:09:20;NaN;73.3
05.09.2024;00:09:25;7.5;73.1
05.09.2024;00:09:30;NaN;72.8
05.09.2024;00:09:35;7.5;72.6
05.09.2024;00:09:40;7.4;72.4
05.09.2024;00:09:45;7.4;72.2
05.09.2024;00:09:50;7.4;72.0
05.09.2024;00:09:55;7.4;71.9
05.09.2024;00:10:00;;71.8
05.09.2024;00:10:05;7.4;71.6
05.09.2024;00:10:10;7.4;71.6


05.09.2024;00:10:15;7.4;71.5
05.09.2024;25:70;7.4;71.6
05.09.2024;00:10:25;;71.6
05.09.2024;00:10:30;NaN;71.7
05.09.2024;00:10:35;7.4;71.8
05.09.2024;00:10:50;7.4;72.2
05.09.2024;00:10:55;7.4;72.4
05.09.2024;00:11:00;7.4;72.5
05.09.2024;00:11:05;;72.7
05.09.2024;00:11:10;7.4;72.8

05.09.2024;00:11:15;7.4;NaN
05.09.2024;00:11:20;;73.2
05.09.2024;00:11:25;NaN;NaN
05.09.2024;00:11:30;7.4;
05.09.2024;00:11:35;7.4;73.8
05.09.2024;00:11:40;7.4;999
05.09.2024;00:11:45;7.4;74.2
05.09.2024;00:11:50;7.4;74.4
05.09.2024;00:11:55;7.4;74.6
05.09.2024;00:12:00;7.4;74.7
05.09.2024;00:12:05;7.4;74.9
05.09.2024;00:12:10;7.4;75.2
05.09.2024;00:12:15;7.4;75.4
05.09.2024;00:12:20;7.4;75.6
05.09.2024;00:12:25;7.4;75.8
05.09.2024;00:12:30;7.4;75.9
05.09.2024;00:12:35;7.4;76.2
05.09.2024;00:12:40;7.4;76.4
05.09.2024;00:12:45;7.4;76.7
05.09.2024;00:12:50;7.4;77.1
05.09.2024;00:12:55;7.4;77.2
05.09.2024;00:13:00;7.4;
05.09.2024;00:13:05;7.4;NaN
05.09.2024;25:70;999;77.6
05.09.2024;00:13:15;7.4;77.7
05.09.2024;00:13:20;NaN;78.1
05.09.2024;00:13:25;7.4;78.1
05.09.2024;00:13:30;7.4;78.3
05.09.2024;00:13:35;7.4;78.4
05.09.2024;00:13:40;7.4;
05.09.2024;00:13:45;7.4;78.7
05.09.2024;00:13:55;7.4;79.2
05.09.2024;00:14:00;7.4;79.4
05.09.2024;00:14:05;7.4;79.4
05.09.2024;00:14:10;7.4;79.5
05.09.2024;00:14:15;7.4;79.7
05.09.2024;00:14:20;7.4;79.9
05.09.2024;00:14:25;7.4;80.0
05.09.2024;00:14:30;NaN;80.2
05.09.2024;00:14:35;7.4;80.3
05.09.2024;00:14:40;0.0;80.4
05.09.2024;00:14:45;-99;80.5
05.09.2024;00:14:50;7.5;80.7
05.09.2024;00:14:55;;80.8
05.09.2024;00:15:00;7.5;80.9
05.09.2024;00:15:05;7.5;81.1
05.09.2024;00:15:10;7.5;81.2
05.09.2024;00:15:15;7.5;
05.09.2024;00:15:20;7.5;81.5
05.09.2024;00:15:25;7.5;81.4
05.09.2024;00:15:30;7.5;81.4
05.09.2024;25:70;7.5;81.3
05.09.2024;00:15:40;;81.1
05.09.2024;00:15:45;-99;81.0
05.09.2024;00:15:50;7.5;80.8
05.09.2024;00:15:55;7.5;80.6
05.09.2024;00:16:00;;80.5
05.09.2024;00:16:05;7.5;80.2
05.09.2024;00:16:10;7.5;80.0
05.09.2024;00:16:15;7.5;79.8
05.09.2024;00:16:20;7.5;79.5
05.09.2024;00:16:25;7.5;79.3
05.09.2024;00:16:30;7.5;79.0
05.09.2024;00:16:35;7.5;78.7
05.09.2024;00:16:40;7.5;78.4
05.09.2024;00:16:50;0.0;77.9
05.09.2024;00:16:55;NaN;-99
05.09.2024;00:17:00;7.5;77.4
05.09.2024;00:17:05;7.5;77.2
05.09.2024;00:17:10;7.5;999
05.09.2024;00:17:15;7.5;76.8
05.09.2024;00:17:20;7.5;76.7
05.09.2024;00:17:25;7.5;76.6
05.09.2024;00:17:30;7.5;76.6
05.09.2024;00:17:35;;76.5
05.09.2024;00:17:40;7.5;76.5
05.09.2024;00:17:45;7.5;76.6
05.09.2024;00:17:50;7.5;76.6
05.09.2024;00:17:55;7.5;
05.09.2024;00:18:00;7.5;76.7
05.09.2024;00:18:05;7.5;76.8
05.09.2024;00:18:10;NaN;0.0
05.09.2024;00:18:15;7.5;77.0
05.09.2024;00:18:20;7.5;77.2
05.09.2024;00:18:25;7.5;77.2
05.09.2024;00:18:30;7.5;77.4
05.09.2024;00:18:35;7.5;77.5
05.09.2024;00:18:40;7.5;77.7
05.09.2024;00:18:45;7.5;77.8
05.09.2024;00:18:50;0.0;78.0
05.09.2024;00:18:55;7.5;78.2
05.09.2024;00:19:00;7.5;78.3
05.09.2024;00:19:05;7.5;78.5
05.09.2024;00:19:10;7.5;78.6
05.09.2024;00:19:15;7.5;78.7
05.09.2024;00:19:20;7.5;
05.09.2024;00:19:25;7.5;79.2
05.09.2024;00:19:30;7.5;79.4
05.09.2024;00:19:35;7.5;79.5
05.09.2024;00:19:40;7.5;
05.09.2024;00:19:45;7.5;80.0
05.09.2024;00:19:50;7.5;
05.09.2024;00:19:55;0.0;80.2
05.09.2024;00:20:00;7.5;80.2
05.09.2024;00:20:05;999;80.4
05.09.2024;00:20:10;7.5;80.5
05.09.2024;00:20:15;NaN;80.8
05.09.2024;00:20:20;7.6;NaN
05.09.2024;00:20:25;;81.1
05.09.2024;00:20:30;;81.3
05.09.2024;00:20:35;7.5;81.4
05.09.2024;00:20:40;7.6;81.7
05.09.2024;00:20:45;7.6;82.0
05.09.2024;00:20:50;NaN;82.3
05.09.2024;00:20:55;7.5;82.4
05.09.2024;00:21:00;;82.4
05.09.2024;00:21:05;7.6;82.4
05.09.2024;00:21:10;7.6;82.4
05.09.2024;00:21:15;7.6;82.4
05.09.2024;00:21:20;7.6;NaN
05.09.2024;00:21:25;7.6;82.4
05.09.2024;00:21:30;7.6;82.4
05.09.2024;00:21:35;7.6;82.4
05.09.2024;00:21:40;7.6;82.1
05.09.2024;00:21:45;;81.8
05.09.2024;00:21:50;7.6;81.6
05.09.2024;00:21:55;7.6;81.3
05.09.2024;00:22:00;7.6;81.0
05.09.2024;00:22:05;7.6;NaN
05.09.2024;00:22:10;7.6;80.3
05.09.2024;00:22:15;7.6;80.0
05.09.2024;00:22:20;7.6;
05.09.2024;00:22:25;7.6;79.4
05.09.2024;00:22:30;7.6;79.0
05.09.2024;00:22:35;7.6;78.5
05.09.2024;00:22:40;7.6;78.2
05.09.2024;00:22:45;7.6;77.8
05.09.2024;00:22:50;7.6;77.3
05.09.2024;00:22:55;7.6;77.0
05.09.2024;00:23:05;;76.3
05.09.2024;00:23:10;7.6;76.0
05.09.2024;00:23:15;7.6;75.5
05.09.2024;00:23:25;7.6;74.7
05.09.2024;00:23:30;7.6;74.4
05.09.2024;00:23:35;7.6;74.1
05.09.2024;00:23:40;7.6;73.9
05.09.2024;00:23:45;7.6;73.8
05.09.2024;00:23:50;7.6;73.4
05.09.2024;00:23:55;7.6;73.2
05.09.2024;00:24:00;7.6;72.9
05.09.2024;00:24:05;7.6;72.6
05.09.2024;00:24:10;7.6;72.4
05.09.2024;00:24:15;NaN;72.3
05.09.2024;00:24:20;7.6;
05.09.2024;00:24:25;7.5;
05.09.2024;00:24:30;7.5;71.1
05.09.2024;00:24:40;;70.7
05.09.2024;00:24:45;7.5;70.4
05.09.2024;00:24:50;7.5;999
05.09.2024;00:24:55;7.5;69.5
05.09.2024;00:25:00;7.5;69.4
05.09.2024;00:25:05;7.5;69.1
05.09.2024;00:25:10;7.5;69.0
05.09.2024;00:25:15;7.5;68.9
05.09.2024;00:25:20;7.5;68.9

05.09.2024;00:25:25;7.5;68.9
05.09.2024;25:70;7.5;68.8
05.09.2024;00:25:35;;68.8
05.09.2024;00:25:40;7.5;-99
05.09.2024;00:25:45;7.4;68.9


05.09.2024;00:25:50;7.4;
05.09.2024;00:25:55;7.4;
05.09.2024;00:26:00;7.4;69.2
05.09.2024;00:26:05;7.4;69.4
05.09.2024;00:26:10;7.4;69.4
05.09.2024;00:26:15;7.4;69.6
05.09.2024;00:26:20;7.4;69.8
05.09.2024;00:26:25;7.4;0.0
05.09.2024;00:26:30;7.4;NaN
05.09.2024;00:26:35;7.4;70.4
05.09.2024;00:26:40;0.0;70.6
05.09.2024;00:26:45;7.4;70.8
05.09.2024;00:26:50;7.4;71.1
05.09.2024;00:26:55;7.4;71.3
05.09.2024;00:27:00;-99;71.5
05.09.2024;00:27:05;7.4;71.8
05.09.2024;00:27:10;7.4;72.0
05.09.2024;00:27:15;7.4;72.2
05.09.2024;00:27:20;7.4;72.5
05.09.2024;00:27:25;7.4;72.6
05.09.2024;00:27:30;7.4;72.8
05.09.2024;00:27:40;7.4;NaN
05.09.2024;00:27:45;0.0;73.5
05.09.2024;00:27:50;7.4;73.8
05.09.2024;00:27:55;7.4;73.9
05.09.2024;00:28:00;7.4;74.3
05.09.2024;00:28:05;7.4;74.5
05.09.2024;00:28:10;7.4;74.6
05.09.2024;00:28:15;7.4;NaN
05.09.2024;00:28:20;7.4;
05.09.2024;00:28:25;7.4;75.2
05.09.2024;00:28:30;7.4;75.4
05.09.2024;00:28:35;7.4;75.5
05.09.2024;00:28:40;7.4;
05.09.2024;00:28:45;7.4;75.7

05.09.2024;00:28:50;7.4;75.8
05.09.2024;00:28:55;7.4;75.7
05.09.2024;00:29:00;7.4;75.7
05.09.2024;00:29:10;7.4;75.5
05.09.2024;00:29:15;7.4;NaN
05.09.2024;00:29:20;7.4;75.3
05.09.2024;00:29:25;-99;75.1
05.09.2024;00:29:30;7.4;75.0
05.09.2024;00:29:35;7.4;NaN
05.09.2024;00:29:40;7.4;
05.09.2024;00:29:45;7.4;74.5
05.09.2024;00:29:50;7.4;74.4
05.09.2024;00:29:55;;74.1

05.09.2024;00:30:00;;73.9
05.09.2024;00:30:05;7.4;73.8
05.09.2024;00:30:15;7.4;73.7
05.09.2024;00:30:20;7.4;73.7

05.09.2024;00:30:25;999;73.7
05.09.2024;00:30:35;999;
05.09.2024;00:30:40;7.4;73.9
05.09.2024;00:30:45;7.4;74.0
05.09.2024;00:30:50;7.4;74.0
05.09.2024;00:30:55;;74.2
05.09.2024;00:31:00;7.4;74.3
05.09.2024;00:31:05;7.4;74.5
05.09.2024;00:31:10;7.4;NaN
05.09.2024;00:31:15;7.4;74.7
05.09.2024;00:31:20;7.4;74.9
05.09.2024;00:31:25;7.4;75.1
05.09.2024;00:31:30;7.4;75.2
05.09.2024;00:31:35;7.4;75.4
05.09.2024;00:31:40;7.4;75.6
05.09.2024;00:31:45;7.4;75.7
05.09.2024;00:31:50;7.4;75.9
05.09.2024;00:31:55;7.4;76.1
05.09.2024;00:32:00;7.4;76.3
05.09.2024;00:32:05;7.4;76.5
05.09.2024;00:32:10;7.4;NaN
05.09.2024;00:32:15;7.4;76.8
05.09.2024;00:32:20;NaN;77.0
05.09.2024;00:32:25;NaN;77.2
05.09.2024;00:32:35;7.4;77.5
05.09.2024;00:32:40;7.4;77.7
05.09.2024;00:32:45;7.4;
05.09.2024;00:32:50;7.4;78.2
05.09.2024;00:32:55;7.4;78.4
05.09.2024;00:33:00;7.4;78.6
05.09.2024;00:33:05;7.4;78.7
05.09.2024;00:33:10;7.4;78.8
05.09.2024;00:33:15;7.4;78.9
05.09.2024;00:33:20;7.4;79.1
05.09.2024;00:33:25;7.4;79.2
05.09.2024;00:33:30;7.4;79.5
05.09.2024;00:33:35;7.4;79.9


05.09.2024;00:33:40;7.4;80.0
05.09.2024;00:33:45;0.0;80.1
05.09.2024;00:33:50;7.4;80.2
05.09.2024;00:33:55;7.4;80.2
05.09.2024;00:34:00;;80.3
05.09.2024;00:34:05;0.0;80.6
05.09.2024;00:34:10;7.4;80.7
05.09.2024;00:34:15;7.4;80.8
05.09.2024;00:34:20;7.4;
05.09.2024;00:34:25;7.4;81.2
05.09.2024;00:34:30;7.4;81.2
05.09.2024;00:34:35;7.4;81.3
05.09.2024;00:34:40;7.4;81.2
05.09.2024;00:34:45;7.4;81.2
05.09.2024;00:34:50;7.5;81.1
05.09.2024;00:34:55;7.4;NaN
05.09.2024;00:35:00;7.5;80.6
05.09.2024;00:35:05;7.5;


05.09.2024;00:35:10;7.5;79.9
05.09.2024;00:35:15;7.5;79.6
05.09.2024;00:35:20;7.5;0.0
05.09.2024;00:35:30;7.5;78.7
05.09.2024;00:35:35;7.5;78.3
05.09.2024;00:35:40;7.5;77.7
05.09.2024;00:35:45;7.5;77.3
05.09.2024;00:35:50;7.5;76.9
05.09.2024;00:35:55;7.5;76.5
05.09.2024;00:36:00;7.5;76.0
05.09.2024;00:36:05;NaN;75.7
05.09.2024;00:36:10;7.5;75.2
05.09.2024;00:36:15;7.4;NaN
05.09.2024;00:36:20;7.5;74.4
05.09.2024;00:36:25;999;74.0


05.09.2024;00:36:30;7.5;73.7
05.09.2024;00:36:35;7.5;73.3
05.09.2024;00:36:40;7.4;73.0
05.09.2024;00:36:45;-99;72.7
05.09.2024;00:36:50;7.4;72.4
05.09.2024;00:36:55;7.4;72.1
05.09.2024;25:70;7.4;71.6
05.09.2024;00:37:05;7.4;71.3
05.09.2024;00:37:10;7.4;71.3
05.09.2024;00:37:15;7.4;
05.09.2024;00:37:20;7.4;71.2
05.09.2024;00:37:25;7.4;
05.09.2024;00:37:30;7.4;71.1
05.09.2024;00:37:35;7.4;71.2
05.09.2024;00:37:40;0.0;
05.09.2024;25:70;7.4;71.3
05.09.2024;00:37:50;7.4;71.4
05.09.2024;00:37:55;999;71.5
05.09.2024;00:38:00;7.4;71.6
05.09.2024;00:38:05;;71.7


05.09.2024;00:38:10;7.4;71.9
05.09.2024;00:38:15;7.4;
05.09.2024;00:38:20;7.4;72.2
05.09.2024;00:38:25;7.4;72.4
05.09.2024;00:38:30;7.3;72.6
05.09.2024;00:38:35;7.3;72.7
05.09.2024;00:38:40;7.3;72.9
05.09.2024;00:38:45;7.4;73.1
05.09.2024;00:38:50;7.3;73.3
05.09.2024;00:38:55;7.3;73.6
05.09.2024;00:39:00;7.3;73.8
05.09.2024;00:39:10;7.4;74.2
05.09.2024;00:39:15;;74.4
05.09.2024;00:39:20;7.3;74.7
05.09.2024;00:39:25;7.4;74.9
05.09.2024;00:39:35;7.3;75.4
05.09.2024;00:39:40;7.3;75.5
05.09.2024;00:39:45;7.3;


05.09.2024;00:39:50;7.3;75.8
05.09.2024;00:39:55;7.3;-99
05.09.2024;00:40:00;7.3;76.2
05.09.2024;00:40:05;7.3;76.3
05.09.2024;00:40:10;0.0;76.6
05.09.2024;00:40:15;7.3;76.8
05.09.2024;00:40:20;7.3;77.0

05.09.2024;00:40:25;7.3;77.3
05.09.2024;00:40:30;7.3;77.5


05.09.2024;00:40:35;7.3;
05.09.2024;00:40:40;7.3;77.8
05.09.2024;00:40:45;7.3;78.0
05.09.2024;00:40:50;999;78.0
05.09.2024;00:40:55;7.4;
05.09.2024;00:41:00;NaN;78.5
05.09.2024;00:41:05;7.4;78.6
05.09.2024;00:41:10;7.4;78.8
05.09.2024;00:41:20;7.4;79.2
05.09.2024;00:41:25;7.4;79.4
05.09.2024;00:41:30;7.4;79.4

05.09.2024;00:41:35;7.4;79.6
05.09.2024;00:41:40;7.4;79.8
05.09.2024;00:41:45;7.4;80.0
05.09.2024;00:41:50;7.4;80.1
05.09.2024;00:41:55;7.4;80.3
05.09.2024;00:42:00;7.4;80.7
05.09.2024;00:42:05;7.4;
05.09.2024;00:42:10;7.4;80.8
05.09.2024;00:42:15;7.4;81.0
05.09.2024;00:42:20;7.4;81.0
05.09.2024;00:42:25;7.4;
05.09.2024;00:42:30;7.4;81.2
05.09.2024;00:42:35;7.4;81.1
05.09.2024;00:42:40;NaN;81.0
05.09.2024;00:42:45;7.4;80.7
05.09.2024;00:42:50;7.4;80.6
05.09.2024;00:42:55;7.4;80.4
05.09.2024;00:43:00;7.4;80.2
05.09.2024;00:43:05;0.0;80.0

05.09.2024;00:43:10;7.4;79.8
05.09.2024;00:43:15;7.4;79.6
05.09.2024;00:43:20;7.4;79.1
05.09.2024;00:43:25;7.4;NaN
05.09.2024;00:43:30;7.4;78.7
05.09.2024;00:43:35;7.4;
05.09.2024;00:43:40;7.4;78.3
05.09.2024;00:43:45;7.4;78.1
05.09.2024;00:43:50;NaN;
05.09.2024;00:43:55;;NaN
05.09.2024;00:44:00;7.4;999
05.09.2024;00:44:05;7.4;77.2
05.09.2024;00:44:10;7.4;76.9

05.09.2024;00:44:15;7.4;76.7
05.09.2024;00:44:20;7.4;
05.09.2024;00:44:30;7.4;76.3
05.09.2024;00:44:35;NaN;76.2
05.09.2024;00:44:40;7.4;76.2
05.09.2024;00:44:50;7.4;76.2
05.09.2024;00:44:55;7.4;999
05.09.2024;00:45:00;7.4;76.3
05.09.2024;00:45:05;7.4;76.3
05.09.2024;00:45:15;7.4;76.5
05.09.2024;00:45:20;999;76.7
05.09.2024;00:45:30;7.4;77.1
05.09.2024;00:45:35;7.4;77.2
05.09.2024;00:45:40;0.0;NaN
05.09.2024;00:45:45;-99;
05.09.2024;00:45:50;-99;77.6
05.09.2024;00:45:55;;77.7
05.09.2024;00:46:00;7.4;77.9
05.09.2024;00:46:10;7.4;NaN
05.09.2024;00:46:15;7.4;78.5
05.09.2024;00:46:20;7.4;78.6
05.09.2024;00:46:25;7.4;78.7
05.09.2024;00:46:30;7.4;78.9
05.09.2024;00:46:35;7.4;79.1
05.09.2024;00:46:40;7.4;999
05.09.2024;00:46:45;7.5;79.5
05.09.2024;00:46:50;7.4;79.6
05.09.2024;00:46:55;7.4;NaN
05.09.2024;00:47:00;;79.9

05.09.2024;00:47:05;7.5;80.1
05.09.2024;00:47:10;7.4;
05.09.2024;00:47:15;7.5;
05.09.2024;00:47:20;7.5;80.7
05.09.2024;00:47:25;7.4;80.8
05.09.2024;00:47:35;7.5;81.1
05.09.2024;00:47:40;7.5;81.3
05.09.2024;00:47:45;7.5;NaN


05.09.2024;00:47:50;7.5;81.7
05.09.2024;00:47:55;999;81.8
05.09.2024;00:48:00;7.5;81.9
05.09.2024;00:48:05;7.5;82.0
05.09.2024;00:48:10;;82.4
05.09.2024;00:48:15;7.5;82.4
05.09.2024;00:48:20;7.5;82.4
05.09.2024;00:48:25;7.5;82.4
05.09.2024;00:48:30;7.5;999
05.09.2024;00:48:35;7.5;82.4
05.09.2024;00:48:40;7.5;82.4
05.09.2024;00:48:45;7.5;82.1
05.09.2024;00:48:50;7.5;81.8
05.09.2024;00:48:55;7.5;81.6
05.09.2024;00:49:00;7.5;81.4
05.09.2024;00:49:05;7.5;81.2
05.09.2024;00:49:10;7.5;NaN
05.09.2024;00:49:15;7.5;80.6
05.09.2024;00:49:20;7.5;80.3
05.09.2024;00:49:25;7.5;79.9
05.09.2024;00:49:30;;79.6
05.09.2024;00:49:40;7.6;79.0
05.09.2024;00:49:45;0.0;78.5
05.09.2024;00:49:50;7.5;78.2
05.09.2024;00:49:55;7.5;77.7
05.09.2024;00:50:00;7.5;77.4
05.09.2024;00:50:05;7.5;77.1
05.09.2024;00:50:10;7.5;76.7
05.09.2024;00:50:15;7.5;76.1
05.09.2024;00:50:20;7.5;76.0
05.09.2024;00:50:25;7.5;75.6
05.09.2024;25:70;7.5;NaN
05.09.2024;00:50:35;NaN;
05.09.2024;00:50:40;7.5;74.5
05.09.2024;00:50:45;7.5;74.3
05.09.2024;00:50:50;7.5;74.0
05.09.2024;00:50:55;7.5;73.8
05.09.2024;00:51:00;7.5;73.6
05.09.2024;00:51:05;7.5;NaN
05.09.2024;00:51:10;7.5;73.2
05.09.2024;00:51:15;7.5;72.9
05.09.2024;00:51:20;7.5;72.6
05.09.2024;00:51:25;7.5;
05.09.2024;00:51:30;7.5;72.1
05.09.2024;00:51:35;7.5;71.9
05.09.2024;00:51:40;7.5;71.5
05.09.2024;00:51:45;7.5;
05.09.2024;00:51:50;7.5;70.8
05.09.2024;00:51:55;7.5;70.3
05.09.2024;00:52:00;7.4;69.8
05.09.2024;00:52:05;NaN;69.4
05.09.2024;00:52:10;7.4;69.3
05.09.2024;00:52:15;NaN;69.2
05.09.2024;00:52:20;-99;999
05.09.2024;00:52:25;7.4;NaN
05.09.2024;00:52:30;7.4;69.2
05.09.2024;00:52:35;7.4;69.2
05.09.2024;00:52:40;7.4;69.4
05.09.2024;00:52:45;7.4;69.4
05.09.2024;00:52:50;7.4;69.4
05.09.2024;00:52:55;7.4;
05.09.2024;00:53:00;7.4;69.4
05.09.2024;00:53:05;7.4;69.6
05.09.2024;00:53:10;7.4;NaN
05.09.2024;00:53:15;7.4;69.9
05.09.2024;00:53:20;7.4;70.0
05.09.2024;00:53:25;;70.2
05.09.2024;00:53:30;7.4;70.4
05.09.2024;00:53:35;7.4;70.5
05.09.2024;00:53:40;7.4;70.7
05.09.2024;00:53:45;7.3;70.9
05.09.2024;00:53:50;7.3;71.1
05.09.2024;00:53:55;7.3;71.4
05.09.2024;00:54:00;7.3;71.6
05.09.2024;00:54:05;7.3;
05.09.2024;00:54:10;7.3;72.0
05.09.2024;00:54:20;7.3;72.4
05.09.2024;00:54:25;7.3;72.6
05.09.2024;00:54:30;7.3;NaN
05.09.2024;00:54:35;7.3;73.1
05.09.2024;00:54:40;7.3;73.4
05.09.2024;00:54:45;7.3;NaN
05.09.2024;00:54:50;7.3;73.7
05.09.2024;00:54:55;7.3;74.1
05.09.2024;00:55:00;7.3;74.2
05.09.2024;00:55:05;7.3;74.4
05.09.2024;00:55:10;7.3;74.6
05.09.2024;00:55:15;7.3;74.8
05.09.2024;00:55:25;7.3;75.0
05.09.2024;00:55:30;7.3;75.1

05.09.2024;00:55:35;7.3;75.2
05.09.2024;00:55:40;;
05.09.2024;00:55:45;7.3;75.4
05.09.2024;00:55:50;7.3;75.5
05.09.2024;00:55:55;7.3;75.5
05.09.2024;00:56:00;7.3;75.6
05.09.2024;00:56:05;7.4;75.7
05.09.2024;00:56:10;7.3;NaN
05.09.2024;00:56:15;7.3;75.8
05.09.2024;00:56:20;7.4;75.9
05.09.2024;00:56:25;NaN;75.9
05.09.2024;00:56:30;;75.9
05.09.2024;00:56:35;7.4;76.1
05.09.2024;00:56:40;7.4;NaN
05.09.2024;00:56:45;7.4;76.3
05.09.2024;00:56:50;7.4;76.3
05.09.2024;00:56:55;7.4;76.3
05.09.2024;00:57:00;7.4;76.4
05.09.2024;00:57:05;7.4;76.4
05.09.2024;00:57:10;7.4;76.4
05.09.2024;00:57:15;0.0;76.4
05.09.2024;00:57:20;7.4;76.4


05.09.2024;00:57:25;7.4;76.4
05.09.2024;00:57:30;7.4;76.4
05.09.2024;00:57:35;7.4;76.4
05.09.2024;00:57:40;NaN;76.4
05.09.2024;00:57:45;7.4;76.4
05.09.2024;00:57:50;7.4;76.4
05.09.2024;00:57:55;7.4;
05.09.2024;00:58:00;7.5;76.5
05.09.2024;00:58:05;7.4;76.4
05.09.2024;00:58:10;7.5;76.4
05.09.2024;00:58:15;7.5;
05.09.2024;00:58:20;7.5;76.4
05.09.2024;00:58:30;7.5;76.4
05.09.2024;00:58:35;NaN;76.4
05.09.2024;00:58:40;7.5;
05.09.2024;00:58:45;7.5;76.4
05.09.2024;00:58:50;7.5;76.4
05.09.2024;00:58:55;7.5;NaN
