Date;Time;Temperature (C);Humidity (%)
09.09.2024;14:04:25;11.1;72.3
09.09.2024;14:04:30;11.1;72.3
09.09.2024;14:04:35;11.1;72.2
09.09.2024;14:04:40;11.1;72.1
09.09.2024;14:04:45;11.0;72.0
09.09.2024;14:04:50;11.0;72.0
09.09.2024;14:04:55;11.1;72.1
09.09.2024;14:05:00;11.1;72.2
09.09.2024;14:05:05;11.1;72.2
09.09.2024;14:05:10;11.1;72.3
09.09.2024;14:05:15;11.1;72.5
09.09.2024;14:05:20;11.0;72.7
09.09.2024;14:05:25;11.0;72.9
09.09.2024;14:05:30;11.0;73.1
09.09.2024;14:05:35;11.0;73.4
09.09.2024;14:05:40;11.1;73.7
09.09.2024;14:05:45;11.0;73.9
09.09.2024;14:05:50;11.0;74.2
09.09.2024;14:05:55;11.0;74.5
09.09.2024;14:06:00;11.1;74.8
09.09.2024;14:06:05;11.1;75.2
09.09.2024;14:06:10;11.1;75.5
09.09.2024;14:06:15;11.1;75.8
09.09.2024;14:06:20;11.0;76.0
09.09.2024;14:06:25;11.1;76.3
09.09.2024;14:06:30;11.1;76.6
09.09.2024;14:06:35;11.1;76.9
09.09.2024;14:06:40;11.1;77.2
09.09.2024;14:06:45;11.1;77.4
09.09.2024;14:06:50;11.1;77.8
09.09.2024;14:06:55;11.1;78.1
09.09.2024;14:07:00;11.1;78.3
09.09.2024;14:07:05;11.1;78.6
09.09.2024;14:07:10;11.1;78.9
09.09.2024;14:07:15;11.1;79.3
09.09.2024;14:07:20;11.1;79.6
09.09.2024;14:07:25;11.1;79.8
09.09.2024;14:07:30;11.1;80.0
09.09.2024;14:07:35;11.2;80.2
09.09.2024;14:07:40;11.1;80.3
09.09.2024;14:07:45;11.1;80.5
09.09.2024;14:07:50;11.2;80.7
09.09.2024;14:07:55;11.2;80.9
09.09.2024;14:08:00;11.2;81.0
09.09.2024;14:08:05;11.2;81.3
09.09.2024;14:08:10;11.2;81.5
09.09.2024;14:08:15;11.2;81.6
09.09.2024;14:08:20;11.2;81.7
09.09.2024;14:08:25;11.2;81.8
09.09.2024;14:08:30;11.2;82.0
09.09.2024;14:08:35;11.2;82.3
09.09.2024;14:08:40;11.2;82.3
09.09.2024;14:08:45;11.2;82.4
09.09.2024;14:08:50;11.2;82.6
09.09.2024;14:08:55;11.2;82.7
09.09.2024;14:09:00;11.2;83.0
09.09.2024;14:09:05;11.3;83.2
09.09.2024;14:09:10;11.3;83.6
09.09.2024;14:09:15;11.3;83.7
09.09.2024;14:09:20;11.3;83.8
09.09.2024;14:09:25;11.3;83.9
09.09.2024;14:09:30;11.3;84.1
09.09.2024;14:09:35;11.3;84.3
09.09.2024;14:09:40;11.3;84.5
09.09.2024;14:09:45;11.3;84.7
09.09.2024;14:09:50;11.3;84.9
09.09.2024;14:09:55;11.3;85.0
09.09.2024;14:10:00;11.3;85.1
09.09.2024;14:10:05;11.3;85.3
09.09.2024;14:10:10;11.3;85.5
09.09.2024;14:10:15;11.3;85.6
09.09.2024;14:10:20;11.3;85.7
09.09.2024;14:10:25;11.3;85.8
09.09.2024;14:10:30;11.3;85.9
09.09.2024;14:10:35;11.3;86.0
09.09.2024;14:10:40;11.3;86.1
09.09.2024;14:10:45;11.3;86.2
09.09.2024;14:10:50;11.3;86.3
09.09.2024;14:10:55;11.3;86.4
09.09.2024;14:11:00;11.4;86.5
09.09.2024;14:11:05;11.4;86.5
09.09.2024;14:11:10;11.3;86.6
09.09.2024;14:11:15;11.4;86.7
09.09.2024;14:11:20;11.4;86.8
09.09.2024;14:11:25;11.4;87.1
09.09.2024;14:11:30;11.4;87.3
09.09.2024;14:11:35;11.4;87.4
09.09.2024;14:11:40;11.4;87.5
09.09.2024;14:11:45;11.4;87.7
09.09.2024;14:11:50;11.4;87.8
09.09.2024;14:11:55;11.4;87.9
09.09.2024;14:12:00;11.4;87.9
09.09.2024;14:12:05;11.4;87.8
09.09.2024;14:12:10;11.4;87.6
09.09.2024;14:12:15;11.5;87.6
09.09.2024;14:12:20;11.5;87.1
09.09.2024;14:12:25;11.4;86.8
09.09.2024;14:12:30;11.4;86.7
09.09.2024;14:12:35;11.4;86.5
09.09.2024;14:12:40;11.4;86.2
09.09.2024;14:12:45;11.4;85.9
09.09.2024;14:12:50;11.4;85.7
09.09.2024;14:12:55;11.4;85.5
09.09.2024;14:13:00;11.4;85.3
09.09.2024;14:13:05;11.4;84.8
09.09.2024;14:13:10;11.4;84.6
09.09.2024;14:13:15;11.4;84.4
09.09.2024;14:13:20;11.4;84.1
09.09.2024;14:13:25;11.4;83.8
09.09.2024;14:13:30;11.4;83.7
09.09.2024;14:13:35;11.4;83.5
09.09.2024;14:13:40;11.4;83.0
09.09.2024;14:13:45;11.4;82.7
09.09.2024;14:13:50;11.4;82.5
09.09.2024;14:13:55;11.4;82.4
09.09.2024;14:14:00;11.4;82.1
09.09.2024;14:14:05;11.4;81.9
09.09.2024;14:14:10;11.4;81.7
09.09.2024;14:14:15;11.4;81.6
09.09.2024;14:14:20;11.3;81.2
09.09.2024;14:14:25;11.4;81.0
09.09.2024;14:14:30;11.3;80.8
09.09.2024;14:14:35;11.3;80.8
09.09.2024;14:14:40;11.3;80.5
09.09.2024;14:14:45;11.3;80.2
09.09.2024;14:14:50;11.3;80.0
09.09.2024;14:14:55;11.3;80.0
09.09.2024;14:15:00;11.3;79.7
09.09.2024;14:15:05;11.3;79.5
09.09.2024;14:15:10;11.3;79.3
09.09.2024;14:15:15;11.3;79.1
09.09.2024;14:15:20;11.3;78.8
09.09.2024;14:15:25;11.3;78.6
09.09.2024;14:15:30;11.3;78.5
09.09.2024;14:15:35;11.3;78.3
09.09.2024;14:15:40;11.3;78.1
09.09.2024;14:15:45;11.2;77.7
09.09.2024;14:15:50;11.2;77.6
09.09.2024;14:15:55;11.2;77.5
09.09.2024;14:16:00;11.2;77.3
09.09.2024;14:16:05;11.2;76.8
09.09.2024;14:16:10;11.2;76.8
09.09.2024;14:16:15;11.2;76.8
09.09.2024;14:16:20;11.2;76.6
09.09.2024;14:16:25;11.2;76.3
09.09.2024;14:16:30;11.2;76.3
09.09.2024;14:16:35;11.2;76.4
09.09.2024;14:16:40;11.2;76.3
09.09.2024;14:16:45;11.2;76.3
09.09.2024;14:16:50;11.2;76.3
09.09.2024;14:16:55;11.2;76.0
09.09.2024;14:17:00;11.2;75.8
09.09.2024;14:17:05;11.2;75.5
09.09.2024;14:17:10;11.2;75.3
09.09.2024;14:17:15;11.2;75.3
09.09.2024;14:17:20;11.2;75.1
09.09.2024;14:17:25;11.1;74.8
09.09.2024;14:17:30;11.1;74.5
09.09.2024;14:17:35;11.1;74.5
09.09.2024;14:17:40;11.1;74.3
09.09.2024;14:17:45;11.1;74.0
09.09.2024;14:17:50;11.1;73.8
09.09.2024;14:17:55;11.1;73.7
09.09.2024;14:18:00;11.1;73.7
09.09.2024;14:18:05;11.1;73.5
09.09.2024;14:18:10;11.1;73.4
09.09.2024;14:18:15;11.1;73.2
09.09.2024;14:18:20;11.1;73.1
09.09.2024;14:18:25;11.1;72.7
09.09.2024;14:18:30;11.0;72.4
09.09.2024;14:18:35;11.0;72.2
09.09.2024;14:18:40;11.0;72.1
09.09.2024;14:18:45;11.0;71.9
09.09.2024;14:18:50;11.0;71.8
09.09.2024;14:18:55;11.0;71.6
09.09.2024;14:19:00;11.0;71.5
09.09.2024;14:19:05;11.0;71.2
09.09.2024;14:19:10;11.0;71.1
09.09.2024;14:19:15;10.9;71.0
09.09.2024;14:19:20;11.0;70.9
09.09.2024;14:19:25;10.9;70.6
09.09.2024;14:19:30;10.9;70.5
09.09.2024;14:19:35;10.9;70.4
09.09.2024;14:19:40;10.9;70.1
09.09.2024;14:19:45;10.9;70.0
09.09.2024;14:19:50;10.9;70.2
09.09.2024;14:19:55;10.9;70.3
09.09.2024;14:20:00;10.9;71.5
09.09.2024;14:20:05;11.0;73.1
09.09.2024;14:20:10;11.0;73.2
09.09.2024;14:20:15;11.0;74.0
09.09.2024;14:20:20;11.0;76.4
09.09.2024;14:20:25;11.0;77.0
09.09.2024;14:20:30;11.1;77.5
09.09.2024;14:20:35;11.1;78.6
09.09.2024;14:20:40;11.1;79.8
09.09.2024;14:20:45;11.1;80.1
09.09.2024;14:20:50;11.2;80.6
09.09.2024;14:20:55;11.2;81.4
09.09.2024;14:21:00;11.2;82.2
09.09.2024;14:21:05;11.2;83.2
09.09.2024;14:21:10;11.3;84.1
09.09.2024;14:21:15;11.3;84.1
09.09.2024;14:21:20;11.3;84.2
09.09.2024;14:21:25;11.3;84.7
09.09.2024;14:21:30;11.4;85.6
09.09.2024;14:21:35;11.4;85.8
09.09.2024;14:21:40;11.4;86.3
09.09.2024;14:21:45;11.4;86.8
09.09.2024;14:21:50;11.5;86.7
09.09.2024;14:21:55;11.5;87.8
09.09.2024;14:22:00;11.5;88.4
09.09.2024;14:22:05;11.5;88.4
09.09.2024;14:22:10;11.5;88.7
09.09.2024;14:22:15;11.6;89.5
09.09.2024;14:22:20;11.6;89.4
09.09.2024;14:22:25;11.6;89.4
09.09.2024;14:22:30;11.6;89.8
09.09.2024;14:22:35;11.6;89.8
09.09.2024;14:22:40;11.7;90.1
09.09.2024;14:22:45;11.7;90.3
09.09.2024;14:22:50;11.7;90.1
09.09.2024;14:22:55;11.7;90.1
09.09.2024;14:23:00;11.7;90.3
09.09.2024;14:23:05;11.7;90.2
09.09.2024;14:23:10;11.8;90.1
09.09.2024;14:23:15;11.8;90.1
09.09.2024;14:23:20;11.8;90.1
09.09.2024;14:23:25;11.8;90.1
09.09.2024;14:23:30;11.8;90.0
09.09.2024;14:23:35;11.8;90.0
09.09.2024;14:23:40;11.8;90.0
09.09.2024;14:23:45;11.8;90.0
09.09.2024;14:23:50;11.8;90.0
09.09.2024;14:23:55;11.9;90.0
09.09.2024;14:24:00;11.9;89.7
09.09.2024;14:24:05;11.9;89.9
09.09.2024;14:24:10;11.9;90.0
09.09.2024;14:24:15;11.9;90.0
09.09.2024;14:24:20;11.9;89.9
09.09.2024;14:24:25;12.0;89.7
09.09.2024;14:24:30;11.9;90.0
09.09.2024;14:24:35;12.0;90.1
09.09.2024;14:24:40;12.0;89.9
09.09.2024;14:24:45;12.0;90.0
09.09.2024;14:24:50;12.0;90.0
09.09.2024;14:24:55;12.0;90.0
09.09.2024;14:25:00;12.0;89.7
09.09.2024;14:25:05;12.0;89.6
09.09.2024;14:25:10;12.0;89.7
09.09.2024;14:25:15;12.0;89.7
09.09.2024;14:25:20;12.1;89.7
09.09.2024;14:25:25;12.1;89.5
09.09.2024;14:25:30;12.1;89.5
09.09.2024;14:25:35;12.1;89.5
09.09.2024;14:25:40;12.1;89.1
09.09.2024;14:25:45;12.1;89.2
09.09.2024;14:25:50;12.1;89.4
09.09.2024;14:25:55;12.1;89.7
09.09.2024;14:26:00;12.1;90.1
09.09.2024;14:26:05;12.1;89.5
09.09.2024;14:26:10;12.1;89.5
09.09.2024;14:26:15;12.1;89.3
09.09.2024;14:26:20;12.1;89.1
09.09.2024;14:26:25;12.1;89.3
09.09.2024;14:26:30;12.1;89.4
09.09.2024;14:26:35;12.2;89.4
09.09.2024;14:26:40;12.2;89.6
09.09.2024;14:26:45;12.2;89.3
09.09.2024;14:26:50;12.2;89.3
09.09.2024;14:26:55;12.2;89.6
09.09.2024;14:27:00;12.2;89.2
09.09.2024;14:27:05;12.2;89.1
09.09.2024;14:27:10;12.2;88.9
09.09.2024;14:27:15;12.2;89.0
09.09.2024;14:27:20;12.3;89.4
09.09.2024;14:27:25;12.2;89.2
09.09.2024;14:27:30;12.3;90.1
09.09.2024;14:27:35;12.3;89.9
09.09.2024;14:27:40;12.3;89.8
09.09.2024;14:27:45;12.3;89.8
09.09.2024;14:27:50;12.3;89.6
09.09.2024;14:27:55;12.3;89.3
09.09.2024;14:28:00;12.3;89.1
09.09.2024;14:28:05;12.3;88.9
09.09.2024;14:28:10;12.3;88.8
09.09.2024;14:28:15;12.3;89.4
09.09.2024;14:28:20;12.3;89.1
09.09.2024;14:28:25;12.4;88.8
09.09.2024;14:28:30;12.4;89.4
09.09.2024;14:28:35;12.4;89.1
09.09.2024;14:28:40;12.4;88.8
09.09.2024;14:28:45;12.4;88.9
09.09.2024;14:28:50;12.4;88.6
09.09.2024;14:28:55;12.4;88.5
09.09.2024;14:29:00;12.4;88.2
09.09.2024;14:29:05;12.4;88.1
09.09.2024;14:29:10;12.4;87.8
09.09.2024;14:29:15;12.4;87.8
09.09.2024;14:29:20;12.4;87.9
09.09.2024;14:29:25;12.4;87.9
09.09.2024;14:29:30;12.4;87.6
09.09.2024;14:29:35;12.4;87.5
09.09.2024;14:29:40;12.4;87.2
09.09.2024;14:29:45;12.4;87.2
09.09.2024;14:29:50;12.5;87.0
09.09.2024;14:29:55;12.5;86.9
09.09.2024;14:30:00;12.5;86.8
09.09.2024;14:30:05;12.5;86.7
09.09.2024;14:30:10;12.5;86.6
09.09.2024;14:30:15;12.5;86.7
09.09.2024;14:30:20;12.5;86.5
09.09.2024;14:30:25;12.5;86.5
09.09.2024;14:30:30;12.5;86.6
09.09.2024;14:30:35;12.5;86.5
09.09.2024;14:30:40;12.5;86.5
09.09.2024;14:30:45;12.5;86.6
09.09.2024;14:30:50;12.5;86.3
09.09.2024;14:30:55;12.5;86.2
09.09.2024;14:31:00;12.5;86.1
09.09.2024;14:31:05;12.5;86.1
09.09.2024;14:31:10;12.5;85.9
09.09.2024;14:31:15;12.5;85.8
09.09.2024;14:31:20;12.5;85.7
09.09.2024;14:31:25;12.5;85.8
09.09.2024;14:31:30;12.5;85.6
09.09.2024;14:31:35;12.5;85.6
09.09.2024;14:31:40;12.5;85.5
09.09.2024;14:31:45;12.5;85.5
09.09.2024;14:31:50;12.5;85.3
09.09.2024;14:31:55;12.5;85.2
09.09.2024;14:32:00;12.5;85.1
09.09.2024;14:32:05;12.5;85.2
09.09.2024;14:32:10;12.5;85.1
09.09.2024;14:32:15;12.5;85.1
09.09.2024;14:32:20;12.5;85.2
09.09.2024;14:32:25;12.6;85.3
09.09.2024;14:32:30;12.6;85.0
09.09.2024;14:32:35;12.6;85.1
09.09.2024;14:32:40;12.6;85.0
09.09.2024;14:32:45;12.6;84.9
09.09.2024;14:32:50;12.6;85.0
09.09.2024;14:32:55;12.6;85.0
09.09.2024;14:33:00;12.6;85.1
09.09.2024;14:33:05;12.6;85.1
09.09.2024;14:33:10;12.5;86.0
09.09.2024;14:33:15;12.6;85.6
09.09.2024;14:33:20;12.6;85.8
09.09.2024;14:33:25;12.6;85.9
09.09.2024;14:33:30;12.6;85.9
09.09.2024;14:33:35;12.6;86.0
09.09.2024;14:33:40;12.6;85.8
09.09.2024;14:33:45;12.6;85.8
09.09.2024;14:33:50;12.6;85.8
09.09.2024;14:33:55;12.6;86.0
09.09.2024;14:34:00;12.6;86.1
09.09.2024;14:34:05;12.6;85.8
09.09.2024;14:34:10;12.6;85.7
09.09.2024;14:34:15;12.6;85.8
09.09.2024;14:34:20;12.6;85.7
09.09.2024;14:34:25;12.6;85.8
09.09.2024;14:34:30;12.6;85.6
09.09.2024;14:34:35;12.6;85.8
09.09.2024;14:34:40;12.6;85.7
09.09.2024;14:34:45;12.6;85.4
09.09.2024;14:34:50;12.6;85.2
09.09.2024;14:34:55;12.6;85.1
09.09.2024;14:35:00;12.6;84.7
09.09.2024;14:35:05;12.6;84.2
09.09.2024;14:35:10;12.6;84.1
09.09.2024;14:35:15;12.6;83.8
09.09.2024;14:35:20;12.6;83.7
09.09.2024;14:35:25;12.6;83.1
09.09.2024;14:35:30;12.6;83.0
09.09.2024;14:35:35;12.6;82.7
09.09.2024;14:35:40;12.6;82.3
09.09.2024;14:35:45;12.5;81.8
09.09.2024;14:35:50;12.6;81.7
09.09.2024;14:35:55;12.5;81.4
09.09.2024;14:36:00;12.5;81.2
09.09.2024;14:36:05;12.5;80.8
09.09.2024;14:36:10;12.5;80.4
09.09.2024;14:36:15;12.5;80.4
09.09.2024;14:36:20;12.5;80.2
09.09.2024;14:36:25;12.5;79.9
09.09.2024;14:36:30;12.5;79.6
09.09.2024;14:36:35;12.5;79.3
09.09.2024;14:36:40;12.4;79.0
09.09.2024;14:36:45;12.4;78.7
09.09.2024;14:36:50;12.4;78.6
09.09.2024;14:36:55;12.4;78.6
09.09.2024;14:37:00;12.4;78.4
09.09.2024;14:37:05;12.3;78.1
09.09.2024;14:37:10;12.4;77.8
09.09.2024;14:37:15;12.4;77.7
09.09.2024;14:37:20;12.3;77.4
09.09.2024;14:37:25;12.3;77.0
09.09.2024;14:37:30;12.3;77.0
09.09.2024;14:37:35;12.3;76.9
09.09.2024;14:37:40;12.3;76.9
09.09.2024;14:37:45;12.3;76.6
09.09.2024;14:37:50;12.3;76.2
09.09.2024;14:37:55;12.3;76.0
09.09.2024;14:38:00;12.2;75.9
09.09.2024;14:38:05;12.2;75.6
09.09.2024;14:38:10;12.2;75.5
09.09.2024;14:38:15;12.2;75.4
09.09.2024;14:38:20;12.2;75.3
09.09.2024;14:38:25;12.2;75.0
09.09.2024;14:38:30;12.2;74.8
09.09.2024;14:38:35;12.2;74.7
09.09.2024;14:38:40;12.2;74.6
09.09.2024;14:38:45;12.2;74.5
09.09.2024;14:38:50;12.2;74.4
09.09.2024;14:38:55;12.1;74.3
09.09.2024;14:39:00;12.1;74.4
09.09.2024;14:39:05;12.1;74.4
09.09.2024;14:39:10;12.1;74.4
09.09.2024;14:39:15;12.1;74.3
09.09.2024;14:39:20;12.1;74.2
09.09.2024;14:39:25;12.1;74.0
09.09.2024;14:39:30;12.1;73.8
09.09.2024;14:39:35;12.1;73.7
09.09.2024;14:39:40;12.0;73.6
09.09.2024;14:39:45;12.0;73.3
09.09.2024;14:39:50;12.0;73.4
09.09.2024;14:39:55;12.0;73.2
09.09.2024;14:40:00;12.0;73.1
09.09.2024;14:40:05;12.0;73.0
09.09.2024;14:40:10;12.0;72.9
09.09.2024;14:40:15;12.0;72.6
09.09.2024;14:40:20;12.0;72.3
09.09.2024;14:40:25;11.9;72.0
09.09.2024;14:40:30;11.9;72.0
09.09.2024;14:40:35;11.9;71.9
09.09.2024;14:40:40;11.9;71.8
09.09.2024;14:40:45;11.9;71.7
09.09.2024;14:40:50;11.9;71.5
09.09.2024;14:40:55;11.8;71.3
09.09.2024;14:41:00;11.9;71.4
09.09.2024;14:41:05;11.8;71.3
09.09.2024;14:41:10;11.8;71.1
09.09.2024;14:41:15;11.8;71.1
09.09.2024;14:41:20;11.8;71.1
09.09.2024;14:41:25;11.8;70.9
09.09.2024;14:41:30;11.8;70.7
09.09.2024;14:41:35;11.8;70.7
09.09.2024;14:41:40;11.7;70.6
09.09.2024;14:41:45;11.7;70.6
09.09.2024;14:41:50;11.7;70.6
09.09.2024;14:41:55;11.7;70.6
09.09.2024;14:42:00;11.7;70.8
09.09.2024;14:42:05;11.7;70.9
09.09.2024;14:42:10;11.7;70.9
09.09.2024;14:42:15;11.7;71.0
09.09.2024;14:42:20;11.7;71.1
09.09.2024;14:42:25;11.7;71.2
09.09.2024;14:42:30;11.7;71.3
09.09.2024;14:42:35;11.6;71.3
09.09.2024;14:42:40;11.6;71.5
09.09.2024;14:42:45;11.6;71.6
09.09.2024;14:42:50;11.6;71.6
09.09.2024;14:42:55;11.6;71.7
09.09.2024;14:43:00;11.6;71.8
09.09.2024;14:43:05;11.6;71.9
09.09.2024;14:43:10;11.6;72.0
09.09.2024;14:43:15;11.6;72.1
09.09.2024;14:43:20;11.6;72.3
09.09.2024;14:43:25;11.6;72.4
09.09.2024;14:43:30;11.6;72.6
09.09.2024;14:43:35;11.6;72.7
09.09.2024;14:43:40;11.6;72.9
09.09.2024;14:43:45;11.6;73.1
09.09.2024;14:43:50;11.6;73.3
09.09.2024;14:43:55;11.6;73.6
09.09.2024;14:44:00;11.6;73.8
09.09.2024;14:44:05;11.6;74.0
09.09.2024;14:44:10;11.6;74.3
09.09.2024;14:44:15;11.6;74.6
09.09.2024;14:44:20;11.6;74.8
09.09.2024;14:44:25;11.6;75.2
09.09.2024;14:44:30;11.6;75.6
09.09.2024;14:44:35;11.6;75.9
09.09.2024;14:44:40;11.6;76.2
09.09.2024;14:44:45;11.6;76.5
09.09.2024;14:44:50;11.6;76.6
09.09.2024;14:44:55;11.6;77.0
09.09.2024;14:45:00;11.6;77.4
09.09.2024;14:45:05;11.6;77.7
09.09.2024;14:45:10;11.6;78.0
09.09.2024;14:45:15;11.6;78.1
09.09.2024;14:45:20;11.6;78.3
09.09.2024;14:45:25;11.6;78.6
09.09.2024;14:45:30;11.6;78.7
09.09.2024;14:45:35;11.6;78.9
09.09.2024;14:45:40;11.6;79.0
09.09.2024;14:45:45;11.6;79.2
09.09.2024;14:45:50;11.6;79.3
09.09.2024;14:45:55;11.6;79.4
09.09.2024;14:46:00;11.6;79.6
09.09.2024;14:46:05;11.6;79.6
09.09.2024;14:46:10;11.6;79.7
09.09.2024;14:46:15;11.6;79.8
09.09.2024;14:46:20;11.6;79.9
09.09.2024;14:46:25;11.6;80.0
09.09.2024;14:46:30;11.6;80.1
09.09.2024;14:46:35;11.6;80.1
09.09.2024;14:46:40;11.6;80.1
09.09.2024;14:46:45;11.6;80.2
09.09.2024;14:46:50;11.6;80.2
09.09.2024;14:46:55;11.6;80.2
09.09.2024;14:47:00;11.6;80.2
09.09.2024;14:47:05;11.6;80.3
09.09.2024;14:47:10;11.6;80.3
09.09.2024;14:47:15;11.6;80.3
09.09.2024;14:47:20;11.6;80.2
09.09.2024;14:47:25;11.6;80.2
09.09.2024;14:47:30;11.6;80.2
09.09.2024;14:47:35;11.6;80.2
09.09.2024;14:47:40;11.6;80.0
09.09.2024;14:47:45;11.6;79.9
09.09.2024;14:47:50;11.6;79.5
09.09.2024;14:47:55;11.6;79.2
09.09.2024;14:48:00;11.5;78.9
09.09.2024;14:48:05;11.5;78.8
09.09.2024;14:48:10;11.6;78.6
09.09.2024;14:48:15;11.5;78.0
09.09.2024;14:48:20;11.5;77.8
09.09.2024;14:48:25;11.5;77.7
09.09.2024;14:48:30;11.5;77.4
09.09.2024;14:48:35;11.5;77.2
09.09.2024;14:48:40;11.5;76.8
09.09.2024;14:48:45;11.5;76.5
09.09.2024;14:48:50;11.4;76.2
09.09.2024;14:48:55;11.5;76.1
09.09.2024;14:49:00;11.4;75.9
09.09.2024;14:49:05;11.5;75.8
09.09.2024;14:49:10;11.4;75.8
09.09.2024;14:49:15;11.4;75.7
09.09.2024;14:49:20;11.4;75.5
09.09.2024;14:49:25;11.4;75.5
09.09.2024;14:49:30;11.4;75.5
09.09.2024;14:49:35;11.4;75.5
09.09.2024;14:49:40;11.4;75.2
09.09.2024;14:49:45;11.4;75.1
09.09.2024;14:49:50;11.4;75.0
09.09.2024;14:49:55;11.4;74.8
09.09.2024;14:50:00;11.3;74.4
09.09.2024;14:50:05;11.3;74.2
09.09.2024;14:50:10;11.4;74.0
09.09.2024;14:50:15;11.3;73.6
09.09.2024;14:50:20;11.3;73.3
09.09.2024;14:50:25;11.3;73.1
09.09.2024;14:50:30;11.3;72.9
09.09.2024;14:50:35;11.3;72.7
09.09.2024;14:50:40;11.3;72.4
09.09.2024;14:50:45;11.2;72.4
09.09.2024;14:50:50;11.3;72.4
09.09.2024;14:50:55;11.2;72.1
09.09.2024;14:51:00;11.2;72.1
09.09.2024;14:51:05;11.2;71.7
09.09.2024;14:51:10;11.2;71.6
09.09.2024;14:51:15;11.2;71.3
09.09.2024;14:51:20;11.2;71.0
09.09.2024;14:51:25;11.2;71.0
09.09.2024;14:51:30;11.1;70.6
09.09.2024;14:51:35;11.1;70.4
09.09.2024;14:51:40;11.1;70.3
09.09.2024;14:51:45;11.1;70.2
09.09.2024;14:51:50;11.1;70.0
09.09.2024;14:51:55;11.1;69.9
09.09.2024;14:52:00;11.1;69.5
09.09.2024;14:52:05;11.1;69.4
09.09.2024;14:52:10;11.0;69.2
09.09.2024;14:52:15;11.0;69.1
09.09.2024;14:52:20;11.0;69.0
09.09.2024;14:52:25;11.0;68.8
09.09.2024;14:52:30;11.0;68.6
09.09.2024;14:52:35;11.0;68.4
09.09.2024;14:52:40;11.0;68.2
09.09.2024;14:52:45;11.0;68.1
09.09.2024;14:52:50;11.0;67.8
09.09.2024;14:52:55;10.9;67.5
09.09.2024;14:53:00;10.9;67.4
09.09.2024;14:53:05;10.9;67.2
09.09.2024;14:53:10;10.9;67.1
09.09.2024;14:53:15;10.9;66.9
09.09.2024;14:53:20;10.9;66.7
09.09.2024;14:53:25;10.9;66.5
09.09.2024;14:53:30;10.9;66.3
09.09.2024;14:53:35;10.9;66.1
09.09.2024;14:53:40;10.9;65.9
09.09.2024;14:53:45;10.9;65.8
09.09.2024;14:53:50;10.9;65.7
09.09.2024;14:53:55;10.9;65.7
09.09.2024;14:54:00;10.8;65.6
09.09.2024;14:54:05;10.9;65.7
09.09.2024;14:54:10;10.9;65.7
09.09.2024;14:54:15;10.8;65.6
09.09.2024;14:54:20;10.9;65.8
09.09.2024;14:54:25;10.9;65.9
09.09.2024;14:54:30;10.8;66.0
09.09.2024;14:54:35;10.8;66.2
09.09.2024;14:54:40;10.8;66.4
09.09.2024;14:54:45;10.8;66.6
09.09.2024;14:54:50;10.8;66.9
09.09.2024;14:54:55;10.8;67.1
09.09.2024;14:55:00;10.8;67.4
09.09.2024;14:55:05;10.8;67.7
09.09.2024;14:55:10;10.8;68.1
09.09.2024;14:55:15;10.8;68.4
