Date;Time;Temperature (C);Humidity (%)
02.09.2024;11:27;13.0;92.4
02.09.2024;11:28;13.1;92.2
02.09.2024;11:29;13.1;91.4
02.09.2024;11:30;13.2;91.0
02.09.2024;11:31;13.2;90.2
02.09.2024;11:32;13.2;89.5
02.09.2024;11:33;13.1;88.4
02.09.2024;11:34;13.1;87.7
02.09.2024;11:35;13.1;88.4
02.09.2024;11:36;13.1;89.4
02.09.2024;11:37;13.1;89.3
02.09.2024;11:38;13.1;88.0
02.09.2024;11:39;13.1;87.3
02.09.2024;11:40;13.0;85.7
02.09.2024;11:41;13.1;84.7
02.09.2024;11:42;13.0;83.2
02.09.2024;11:43;13.0;81.7
02.09.2024;11:44;12.9;80.9
02.09.2024;11:45;12.9;80.2
02.09.2024;11:46;12.8;79.6
02.09.2024;11:47;12.7;78.6
02.09.2024;11:48;12.7;78.2
02.09.2024;11:49;12.6;77.6
02.09.2024;11:50;12.6;76.8
02.09.2024;11:51;12.5;76.1
02.09.2024;11:52;12.5;76.1
02.09.2024;11:53;12.5;75.2
02.09.2024;11:54;12.4;74.5
02.09.2024;11:55;12.3;73.6
02.09.2024;11:56;12.3;72.8
02.09.2024;11:57;12.3;72.5
02.09.2024;11:58;12.2;75.8
02.09.2024;11:59;12.1;79.7
02.09.2024;12:00;12.2;84.2
02.09.2024;12:01;12.3;87.6
02.09.2024;12:02;12.3;88.9
02.09.2024;12:03;12.4;88.6
02.09.2024;12:04;12.5;88.0
02.09.2024;12:05;12.5;87.1
02.09.2024;12:06;12.6;86.5
02.09.2024;12:07;12.6;86.2
02.09.2024;12:08;12.6;85.9
02.09.2024;12:09;12.6;85.9
02.09.2024;12:10;12.7;85.5
02.09.2024;12:11;12.7;85.3
02.09.2024;12:12;12.7;85.3
02.09.2024;12:13;12.7;85.4
02.09.2024;12:14;12.7;87.1
02.09.2024;12:15;12.8;88.4
02.09.2024;12:16;12.8;89.2
02.09.2024;12:17;12.9;89.2
02.09.2024;12:18;12.9;90.0
02.09.2024;12:19;13.0;91.1
02.09.2024;12:20;13.0;91.9
02.09.2024;12:21;13.2;92.0
02.09.2024;12:22;13.2;91.7
02.09.2024;12:23;13.3;91.3
02.09.2024;12:24;13.3;91.1
02.09.2024;12:25;13.3;90.8
02.09.2024;12:26;13.4;91.1
02.09.2024;12:27;13.5;91.9
02.09.2024;12:28;13.6;92.1
02.09.2024;12:29;13.6;91.3
02.09.2024;12:30;13.6;90.1
02.09.2024;12:31;13.6;88.0
02.09.2024;12:32;13.6;86.1
02.09.2024;12:33;13.5;84.5
02.09.2024;12:34;13.5;83.2
02.09.2024;12:35;13.4;81.8
02.09.2024;12:36;13.4;81.1
02.09.2024;12:37;13.3;79.9
02.09.2024;12:38;13.3;78.8
02.09.2024;12:39;13.2;78.0
02.09.2024;12:40;13.2;77.4
02.09.2024;12:41;13.1;76.5
02.09.2024;12:42;13.1;76.0
02.09.2024;12:43;13.0;75.4
02.09.2024;12:44;13.0;75.3
02.09.2024;12:45;12.9;76.2
02.09.2024;12:46;12.9;77.0
02.09.2024;12:47;12.8;76.3
02.09.2024;12:48;12.8;75.1
02.09.2024;12:49;12.7;73.8
02.09.2024;12:50;12.6;72.6
02.09.2024;12:51;12.6;73.1
02.09.2024;12:52;12.4;74.2
02.09.2024;12:53;12.5;73.8
02.09.2024;12:54;12.4;72.5
02.09.2024;12:55;12.4;71.2
02.09.2024;12:56;12.3;70.0
02.09.2024;12:57;12.2;69.4
02.09.2024;12:58;12.2;68.2
02.09.2024;12:59;12.1;67.5
02.09.2024;13:00;12.0;66.9
02.09.2024;13:01;11.9;66.3
02.09.2024;13:02;11.8;65.8
02.09.2024;13:03;11.8;65.1
02.09.2024;13:04;11.7;64.7
02.09.2024;13:05;11.6;65.4
02.09.2024;13:06;11.5;66.8
02.09.2024;13:07;11.5;67.6
02.09.2024;13:08;11.5;69.6
02.09.2024;13:09;11.5;72.0
02.09.2024;13:10;11.4;74.0
02.09.2024;13:11;11.5;76.2
02.09.2024;13:12;11.4;76.8
02.09.2024;13:13;11.4;75.8
02.09.2024;13:14;11.5;74.6
02.09.2024;13:15;11.4;74.0
02.09.2024;13:16;11.4;75.2
02.09.2024;13:17;11.4;76.8
02.09.2024;13:18;11.4;76.9
02.09.2024;13:19;11.4;75.7
02.09.2024;13:20;11.4;74.6
02.09.2024;13:21;11.4;73.4
02.09.2024;13:22;11.3;72.2
02.09.2024;13:23;11.3;71.1
02.09.2024;13:24;11.3;70.2
02.09.2024;13:25;11.2;69.5
02.09.2024;13:26;11.2;68.6
02.09.2024;13:27;11.1;68.3
02.09.2024;13:28;11.1;73.8
02.09.2024;13:29;11.1;81.9
02.09.2024;13:30;11.2;85.6
02.09.2024;13:31;11.3;89.3
02.09.2024;13:32;11.4;90.3
02.09.2024;13:33;11.5;91.2
02.09.2024;13:34;11.7;91.4
02.09.2024;13:35;11.8;92.3
02.09.2024;13:36;11.9;93.0
02.09.2024;13:37;12.0;93.0
02.09.2024;13:38;12.1;93.1
02.09.2024;13:39;12.3;93.5
02.09.2024;13:40;12.4;94.3
02.09.2024;13:41;12.5;94.8
02.09.2024;13:42;12.7;95.0
02.09.2024;13:43;12.8;94.9
02.09.2024;13:44;12.8;93.1
02.09.2024;13:45;12.8;90.0
02.09.2024;13:46;12.7;84.7
02.09.2024;13:47;12.6;81.2
02.09.2024;13:48;12.6;77.5
02.09.2024;13:49;12.4;74.1
02.09.2024;13:50;12.3;71.5
02.09.2024;13:51;12.2;70.1
02.09.2024;13:52;12.1;71.0
02.09.2024;13:53;12.0;73.5
02.09.2024;13:54;11.9;75.3
02.09.2024;13:55;11.9;75.4
02.09.2024;13:56;11.8;74.2
02.09.2024;13:57;11.8;73.3
02.09.2024;13:58;11.7;71.9
02.09.2024;13:59;11.7;70.4
02.09.2024;14:00;11.6;69.7
02.09.2024;14:01;11.5;68.7
02.09.2024;14:02;11.4;67.8
02.09.2024;14:03;11.3;67.1
02.09.2024;14:04;11.3;67.0
02.09.2024;14:05;11.2;66.4
02.09.2024;14:06;11.1;65.9
02.09.2024;14:07;11.0;65.8
02.09.2024;14:08;11.0;66.4
02.09.2024;14:09;10.9;68.3
02.09.2024;14:10;10.9;70.4
02.09.2024;14:11;10.9;70.6
02.09.2024;14:12;10.8;70.2
02.09.2024;14:13;10.8;72.9
02.09.2024;14:14;10.8;81.2
02.09.2024;14:15;10.9;86.2
02.09.2024;14:16;11.0;90.7
02.09.2024;14:17;11.1;91.9
02.09.2024;14:18;11.3;92.8
02.09.2024;14:19;11.4;93.6
02.09.2024;14:20;11.6;93.7
02.09.2024;14:21;11.7;94.1
02.09.2024;14:22;11.9;94.1
02.09.2024;14:23;12.0;94.3
02.09.2024;14:24;12.1;94.4
02.09.2024;14:25;12.3;94.4
02.09.2024;14:26;12.4;94.3
02.09.2024;14:27;12.5;94.4
02.09.2024;14:28;12.6;94.2
02.09.2024;14:29;12.6;93.3
02.09.2024;14:30;12.6;92.6
02.09.2024;14:31;12.6;91.7
02.09.2024;14:32;12.6;91.0
02.09.2024;14:33;12.6;90.9
02.09.2024;14:34;12.6;91.2
02.09.2024;14:35;12.6;90.7
02.09.2024;14:36;12.5;88.9
02.09.2024;14:37;12.5;86.9
02.09.2024;14:38;12.5;85.8
02.09.2024;14:39;12.4;83.7
02.09.2024;14:40;12.4;81.8
02.09.2024;14:41;12.3;80.3
02.09.2024;14:42;12.2;79.6
02.09.2024;14:43;12.2;78.5
02.09.2024;14:44;12.1;77.2
02.09.2024;14:45;12.0;76.7
02.09.2024;14:46;12.0;77.0
02.09.2024;14:47;12.0;77.6
02.09.2024;14:48;11.9;77.3
02.09.2024;14:49;11.9;76.1
02.09.2024;14:50;11.8;74.2
02.09.2024;14:51;11.7;71.8
02.09.2024;14:52;11.6;70.6
02.09.2024;14:53;11.6;69.5
02.09.2024;14:54;11.5;67.8
02.09.2024;14:55;11.4;67.2
02.09.2024;14:56;11.3;66.3
02.09.2024;14:57;11.2;66.9
02.09.2024;14:58;11.2;74.6
02.09.2024;14:59;11.2;86.0
02.09.2024;15:00;11.3;89.3
02.09.2024;15:01;11.4;91.4
02.09.2024;15:02;11.6;92.8
02.09.2024;15:03;11.7;93.3
02.09.2024;15:04;11.8;92.6
02.09.2024;15:05;11.9;91.5
02.09.2024;15:06;11.9;90.9
02.09.2024;15:07;11.9;90.0
02.09.2024;15:08;11.8;88.3
02.09.2024;15:09;11.8;86.9
02.09.2024;15:10;11.8;85.7
02.09.2024;15:11;11.8;84.3
02.09.2024;15:12;11.8;83.1
02.09.2024;15:13;11.7;82.7
02.09.2024;15:14;11.8;90.2
02.09.2024;15:15;11.9;92.0
02.09.2024;15:16;12.0;92.9
02.09.2024;15:17;12.1;93.4
02.09.2024;15:18;12.2;93.4
02.09.2024;15:19;12.3;92.5
02.09.2024;15:20;12.3;91.3
02.09.2024;15:21;12.3;90.4
02.09.2024;15:22;12.2;88.8
02.09.2024;15:23;12.2;87.1
02.09.2024;15:24;12.2;85.4
02.09.2024;15:25;12.2;84.0
02.09.2024;15:26;12.1;82.8
02.09.2024;15:27;12.1;81.8
02.09.2024;15:28;12.1;83.9
02.09.2024;15:29;12.1;89.8
02.09.2024;15:30;12.1;91.4
02.09.2024;15:31;12.3;92.6
02.09.2024;15:32;12.4;93.0
02.09.2024;15:33;12.5;93.4
02.09.2024;15:34;12.6;93.6
02.09.2024;15:35;12.8;93.9
02.09.2024;15:36;12.9;93.9
02.09.2024;15:37;13.0;94.2
02.09.2024;15:38;13.1;94.2
02.09.2024;15:39;13.2;94.5
02.09.2024;15:40;13.3;94.6
02.09.2024;15:41;13.4;94.7
02.09.2024;15:42;13.5;94.5
02.09.2024;15:43;13.6;94.2
02.09.2024;15:44;13.6;93.8
02.09.2024;15:45;13.7;93.6
02.09.2024;15:46;13.8;93.3
02.09.2024;15:47;13.8;93.1
02.09.2024;15:48;13.9;92.8
02.09.2024;15:49;14.0;92.7
02.09.2024;15:50;14.0;92.5
02.09.2024;15:51;14.1;92.4
02.09.2024;15:52;14.1;92.3
02.09.2024;15:53;14.2;92.9
02.09.2024;15:54;14.2;93.2
02.09.2024;15:55;14.3;93.1
02.09.2024;15:56;14.4;92.9
02.09.2024;15:57;14.4;92.6
02.09.2024;15:58;14.4;92.3
02.09.2024;15:59;14.5;91.4
02.09.2024;16:00;14.5;90.5
02.09.2024;16:01;14.5;89.4
02.09.2024;16:02;14.5;90.0
02.09.2024;16:03;14.4;90.1
02.09.2024;16:04;14.4;90.6
02.09.2024;16:05;14.4;91.0
02.09.2024;16:06;14.4;90.4
02.09.2024;16:07;14.4;89.5
02.09.2024;16:08;14.3;88.1
02.09.2024;16:09;14.3;86.9
02.09.2024;16:10;14.3;85.9
02.09.2024;16:11;14.2;84.8
02.09.2024;16:12;14.2;83.8
02.09.2024;16:13;14.2;83.3
02.09.2024;16:14;14.1;82.7
02.09.2024;16:15;14.0;83.0
02.09.2024;16:16;14.0;82.4
02.09.2024;16:17;14.0;81.7
02.09.2024;16:18;14.0;81.1
02.09.2024;16:19;13.9;80.6
02.09.2024;16:20;13.9;80.2
02.09.2024;16:21;13.8;80.0
02.09.2024;16:22;13.8;79.8
02.09.2024;16:23;13.7;79.6
02.09.2024;16:24;13.7;79.5
02.09.2024;16:25;13.6;79.3
02.09.2024;16:26;13.6;80.2
02.09.2024;16:27;13.6;80.5
02.09.2024;16:28;13.5;80.6
02.09.2024;16:29;13.5;82.0
02.09.2024;16:30;13.5;83.6
02.09.2024;16:31;13.5;83.4
02.09.2024;16:32;13.5;82.4
02.09.2024;16:33;13.5;81.3
02.09.2024;16:34;13.5;80.6
02.09.2024;16:35;13.4;79.7
02.09.2024;16:36;13.4;78.9
02.09.2024;16:37;13.3;78.2
02.09.2024;16:38;13.3;78.4
02.09.2024;16:39;13.3;78.5
02.09.2024;16:40;13.3;78.0
02.09.2024;16:41;13.2;77.7
02.09.2024;16:42;13.2;77.6
02.09.2024;16:43;13.2;77.5
02.09.2024;16:44;13.2;77.5
02.09.2024;16:45;13.1;77.5
02.09.2024;16:46;13.1;77.4
02.09.2024;16:47;13.1;77.6
02.09.2024;16:48;13.1;77.8
02.09.2024;16:49;13.0;77.9
02.09.2024;16:50;13.0;78.3
02.09.2024;16:51;13.0;79.6
02.09.2024;16:52;13.0;80.7
02.09.2024;16:53;13.0;82.1
02.09.2024;16:54;13.0;83.4
02.09.2024;16:55;13.0;83.6
02.09.2024;16:56;13.1;82.2
02.09.2024;16:57;13.0;80.9
02.09.2024;16:58;13.0;79.7
02.09.2024;16:59;12.9;78.6
02.09.2024;17:00;13.0;77.7
02.09.2024;17:01;12.9;76.9
02.09.2024;17:02;12.9;76.2
02.09.2024;17:03;12.9;75.8
02.09.2024;17:04;12.9;76.3
02.09.2024;17:05;12.8;75.7
02.09.2024;17:06;12.8;74.9
02.09.2024;17:07;12.8;74.3
02.09.2024;17:08;12.7;73.6
02.09.2024;17:09;12.7;73.0
02.09.2024;17:10;12.7;74.0
02.09.2024;17:11;12.6;73.7
02.09.2024;17:12;12.6;73.4
02.09.2024;17:13;12.6;75.0
02.09.2024;17:14;12.6;77.0
02.09.2024;17:15;12.6;78.8
02.09.2024;17:16;12.6;80.4
02.09.2024;17:17;12.6;80.7
02.09.2024;17:18;12.6;82.0
02.09.2024;17:19;12.6;83.2
02.09.2024;17:20;12.6;82.1
02.09.2024;17:21;12.6;80.7
02.09.2024;17:22;12.6;79.2
02.09.2024;17:23;12.6;78.0
02.09.2024;17:24;12.6;77.0
02.09.2024;17:25;12.5;75.8
02.09.2024;17:26;12.5;74.6
02.09.2024;17:27;12.5;73.8
02.09.2024;17:28;12.5;72.8
02.09.2024;17:29;12.5;72.2
02.09.2024;17:30;12.4;71.4
02.09.2024;17:31;12.3;70.9
02.09.2024;17:32;12.3;71.4
02.09.2024;17:33;12.3;71.5
02.09.2024;17:34;12.3;71.5
02.09.2024;17:35;12.2;71.5
02.09.2024;17:36;12.2;71.4
02.09.2024;17:37;12.2;71.3
02.09.2024;17:38;12.1;71.2
02.09.2024;17:39;12.1;71.2
02.09.2024;17:40;12.1;71.0
02.09.2024;17:41;12.1;70.9
02.09.2024;17:42;12.0;71.2
02.09.2024;17:43;12.0;73.0
02.09.2024;17:44;12.0;74.3
02.09.2024;17:45;12.0;74.3
02.09.2024;17:46;12.0;75.0
02.09.2024;17:47;12.0;74.3
02.09.2024;17:48;12.0;73.8
02.09.2024;17:49;11.9;73.3
02.09.2024;17:50;11.9;72.8
02.09.2024;17:51;11.9;72.5
02.09.2024;17:52;11.8;72.0
02.09.2024;17:53;11.8;71.5
02.09.2024;17:54;11.8;71.1
02.09.2024;17:55;11.8;70.7
02.09.2024;17:56;11.7;70.3
02.09.2024;17:57;11.7;69.9
02.09.2024;17:58;11.7;69.7
02.09.2024;17:59;11.6;70.2
02.09.2024;18:00;11.6;70.5
02.09.2024;18:01;11.5;70.8
02.09.2024;18:02;11.6;70.9
02.09.2024;18:03;11.5;70.9
02.09.2024;18:04;11.5;70.9
02.09.2024;18:05;11.5;70.9
02.09.2024;18:06;11.5;71.1
02.09.2024;18:07;11.5;72.3
02.09.2024;18:08;11.4;74.0
02.09.2024;18:09;11.4;74.6
02.09.2024;18:10;11.4;74.0
02.09.2024;18:11;11.4;73.2
02.09.2024;18:12;11.4;72.3
02.09.2024;18:13;11.4;72.7
02.09.2024;18:14;11.4;72.3
02.09.2024;18:15;11.3;71.6
02.09.2024;18:16;11.3;71.1
02.09.2024;18:17;11.3;70.5
02.09.2024;18:18;11.3;70.0
02.09.2024;18:19;11.3;69.5
02.09.2024;18:20;11.2;69.1
02.09.2024;18:21;11.2;69.0
02.09.2024;18:22;11.1;70.2
02.09.2024;18:23;11.1;70.6
02.09.2024;18:24;11.1;70.7
02.09.2024;18:25;11.1;72.3
02.09.2024;18:26;11.1;74.4
02.09.2024;18:27;11.1;76.3
02.09.2024;18:28;11.1;77.9
02.09.2024;18:29;11.1;76.6
02.09.2024;18:30;11.1;73.0
02.09.2024;18:31;11.1;69.6
02.09.2024;18:32;11.0;67.8
02.09.2024;18:33;10.9;65.7
02.09.2024;18:34;10.8;63.2
02.09.2024;18:35;10.7;61.5
02.09.2024;18:36;10.7;62.6
02.09.2024;18:37;10.6;65.5
02.09.2024;18:38;10.5;68.4
02.09.2024;18:39;10.5;70.8
02.09.2024;18:40;10.5;73.0
02.09.2024;18:41;10.6;75.1
02.09.2024;18:42;10.6;76.7
02.09.2024;18:43;10.6;78.0
02.09.2024;18:44;10.6;77.1
02.09.2024;18:45;10.6;75.4
02.09.2024;18:46;10.6;73.5
02.09.2024;18:47;10.6;71.8
02.09.2024;18:48;10.6;70.4
02.09.2024;18:49;10.5;68.8
02.09.2024;18:50;10.5;67.4
02.09.2024;18:51;10.4;66.3
02.09.2024;18:52;10.4;65.4
02.09.2024;18:53;10.4;64.3
02.09.2024;18:54;10.4;63.2
02.09.2024;18:55;10.3;62.6
02.09.2024;18:56;10.2;62.9
02.09.2024;18:57;10.2;64.3
02.09.2024;18:58;10.1;66.6
02.09.2024;18:59;10.1;67.0
02.09.2024;19:00;10.1;66.9
02.09.2024;19:01;10.1;66.6
02.09.2024;19:02;10.0;66.3
02.09.2024;19:03;10.0;66.0
02.09.2024;19:04;10.0;65.6
02.09.2024;19:05;10.0;65.3
02.09.2024;19:06;9.9;65.0
02.09.2024;19:07;9.9;64.8
02.09.2024;19:08;9.9;64.4
02.09.2024;19:09;9.8;64.1
02.09.2024;19:10;9.8;64.4
02.09.2024;19:11;9.7;65.2
02.09.2024;19:12;9.7;65.4
02.09.2024;19:13;9.7;65.6
02.09.2024;19:14;9.7;65.4
02.09.2024;19:15;9.7;65.2
02.09.2024;19:16;9.6;65.0
02.09.2024;19:17;9.6;64.8
02.09.2024;19:18;9.6;64.7
02.09.2024;19:19;9.5;64.4
02.09.2024;19:20;9.5;64.1
02.09.2024;19:21;9.5;64.6
02.09.2024;19:22;9.5;66.4
02.09.2024;19:23;9.5;68.2
02.09.2024;19:24;9.5;69.1
02.09.2024;19:25;9.5;69.7
02.09.2024;19:26;9.5;69.4
02.09.2024;19:27;9.4;68.9
02.09.2024;19:28;9.4;68.4
02.09.2024;19:29;9.4;67.8
02.09.2024;19:30;9.4;67.3
02.09.2024;19:31;9.3;66.7
02.09.2024;19:32;9.3;66.2
02.09.2024;19:33;9.3;65.7
02.09.2024;19:34;9.3;65.2
02.09.2024;19:35;9.3;64.9
02.09.2024;19:36;9.2;64.4
02.09.2024;19:37;9.2;64.1
02.09.2024;19:38;9.2;64.7
02.09.2024;19:39;9.2;65.7
02.09.2024;19:40;9.2;67.2
02.09.2024;19:41;9.1;67.4
02.09.2024;19:42;9.1;67.2
02.09.2024;19:43;9.2;67.0
02.09.2024;19:44;9.1;67.4
02.09.2024;19:45;9.1;69.3
02.09.2024;19:46;9.1;71.2
02.09.2024;19:47;9.1;71.1
02.09.2024;19:48;9.1;69.2
02.09.2024;19:49;9.1;66.9
02.09.2024;19:50;9.0;65.0
02.09.2024;19:51;8.9;66.4
02.09.2024;19:52;8.9;68.5
02.09.2024;19:53;8.9;68.3
02.09.2024;19:54;8.8;66.3
02.09.2024;19:55;8.8;65.5
02.09.2024;19:56;8.8;67.4
02.09.2024;19:57;8.8;69.7
02.09.2024;19:58;8.8;71.9
02.09.2024;19:59;8.8;73.9
02.09.2024;20:00;8.8;75.8
02.09.2024;20:01;8.8;77.4
02.09.2024;20:02;8.8;79.1
02.09.2024;20:03;8.9;80.1
02.09.2024;20:04;9.0;81.5
02.09.2024;20:05;9.0;82.4
02.09.2024;20:06;9.1;83.3
02.09.2024;20:07;9.2;83.7
02.09.2024;20:08;9.2;82.5
02.09.2024;20:09;9.2;80.9
02.09.2024;20:10;9.2;79.2
02.09.2024;20:11;9.3;77.7
02.09.2024;20:12;9.2;77.7
02.09.2024;20:13;9.3;77.6
02.09.2024;20:14;9.3;76.0
02.09.2024;20:15;9.2;73.3
02.09.2024;20:16;9.2;71.4
02.09.2024;20:17;9.2;72.1
02.09.2024;20:18;9.2;73.9
02.09.2024;20:19;9.2;75.7
02.09.2024;20:20;9.2;77.4
02.09.2024;20:21;9.3;79.2
02.09.2024;20:22;9.3;79.2
02.09.2024;20:23;9.3;78.7
02.09.2024;20:24;9.3;78.1
02.09.2024;20:25;9.3;77.4
02.09.2024;20:26;9.3;76.7
02.09.2024;20:27;9.4;76.1
02.09.2024;20:28;9.4;75.4
02.09.2024;20:29;9.4;74.5
02.09.2024;20:30;9.3;73.8
02.09.2024;20:31;9.3;72.9
02.09.2024;20:32;9.4;72.3
02.09.2024;20:33;9.3;71.6
02.09.2024;20:34;9.3;70.9
02.09.2024;20:35;9.3;71.0
02.09.2024;20:36;9.3;71.5
02.09.2024;20:37;9.3;73.1
02.09.2024;20:38;9.3;74.7
02.09.2024;20:39;9.4;74.4
02.09.2024;20:40;9.3;73.2
02.09.2024;20:41;9.3;72.3
02.09.2024;20:42;9.3;71.2
02.09.2024;20:43;9.3;70.2
02.09.2024;20:44;9.2;69.2
02.09.2024;20:45;9.2;68.3
02.09.2024;20:46;9.2;67.3
02.09.2024;20:47;9.2;66.6
02.09.2024;20:48;9.1;65.9
02.09.2024;20:49;9.1;66.2
02.09.2024;20:50;9.1;65.9
02.09.2024;20:51;9.0;65.6
02.09.2024;20:52;9.0;65.3
02.09.2024;20:53;9.0;65.0
02.09.2024;20:54;9.0;64.4
02.09.2024;20:55;8.9;63.9
02.09.2024;20:56;8.9;63.5
02.09.2024;20:57;8.8;63.0
02.09.2024;20:58;8.8;62.5
02.09.2024;20:59;8.8;61.9
02.09.2024;21:00;8.7;61.3
02.09.2024;21:01;8.7;61.2
02.09.2024;21:02;8.7;62.3
02.09.2024;21:03;8.7;64.6
02.09.2024;21:04;8.6;65.6
02.09.2024;21:05;8.6;65.6
02.09.2024;21:06;8.6;65.5
02.09.2024;21:07;8.5;65.1
02.09.2024;21:08;8.6;64.7
02.09.2024;21:09;8.5;64.2
02.09.2024;21:10;8.5;63.6
02.09.2024;21:11;8.5;63.0
02.09.2024;21:12;8.4;62.4
02.09.2024;21:13;8.4;61.8
02.09.2024;21:14;8.3;61.1
02.09.2024;21:15;8.2;61.0
02.09.2024;21:16;8.3;62.4
02.09.2024;21:17;8.2;63.8
02.09.2024;21:18;8.2;62.7
02.09.2024;21:19;8.2;62.4
02.09.2024;21:20;8.1;64.4
02.09.2024;21:21;8.1;66.7
02.09.2024;21:22;8.1;69.0
02.09.2024;21:23;8.2;71.4
02.09.2024;21:24;8.2;73.3
02.09.2024;21:25;8.2;75.0
02.09.2024;21:26;8.2;76.7
02.09.2024;21:27;8.3;77.7
02.09.2024;21:28;8.3;77.4
02.09.2024;21:29;8.4;76.0
02.09.2024;21:30;8.3;73.2
02.09.2024;21:31;8.4;73.4
02.09.2024;21:32;8.4;74.9
02.09.2024;21:33;8.4;75.3
02.09.2024;21:34;8.4;72.4
02.09.2024;21:35;8.4;68.7
02.09.2024;21:36;8.3;68.8
02.09.2024;21:37;8.3;71.0
02.09.2024;21:38;8.3;73.2
02.09.2024;21:39;8.3;75.3
