Date;Time;Temperature  (C);Humidity  (%)
06.09.2024;00:15:50;;56.2
06.09.2024;00:15:55;NaN;0.0
06.09.2024;00:16:00;9.8;56.4
06.09.2024;00:16:05;9.8;56.5
06.09.2024;00:16:10;9.8;
06.09.2024;00:16:15;9.8;56.7
06.09.2024;00:16:20;9.8;56.9
06.09.2024;00:16:25;9.8;57.0
06.09.2024;00:16:30;9.8;57.1
06.09.2024;00:16:35;9.8;57.3
06.09.2024;00:16:40;;57.6
06.09.2024;00:16:45;9.8;57.7
06.09.2024;00:16:50;9.8;57.9
06.09.2024;00:16:55;9.8;58.2
06.09.2024;00:17:00;9.8;58.4
06.09.2024;00:17:05;9.8;58.5
06.09.2024;00:17:15;9.8;59.0
06.09.2024;00:17:20;9.8;NaN
06.09.2024;00:17:25;9.8;59.5
06.09.2024;00:17:30;-99;59.7
06.09.2024;00:17:40;9.8;60.1
06.09.2024;00:17:45;;60.3
06.09.2024;00:17:50;9.8;
06.09.2024;00:17:55;9.8;60.7
06.09.2024;00:18:00;9.8;60.8
06.09.2024;00:18:05;9.8;61.0
06.09.2024;00:18:10;NaN;-99
06.09.2024;00:18:15;9.8;61.4
06.09.2024;00:18:20;9.8;61.5
06.09.2024;00:18:25;9.8;61.6
06.09.2024;00:18:30;9.8;61.6
06.09.2024;00:18:35;9.8;61.6
06.09.2024;00:18:40;NaN;NaN
06.09.2024;00:18:45;9.8;61.5
06.09.2024;00:18:50;9.8;61.5
06.09.2024;00:18:55;0.0;61.4
06.09.2024;00:19:00;9.8;61.2
06.09.2024;25:70;9.8;61.1
06.09.2024;00:19:10;;61.0
06.09.2024;00:19:15;9.7;60.9
06.09.2024;00:19:20;9.8;60.7
06.09.2024;00:19:25;9.8;60.6
06.09.2024;00:19:30;9.7;
06.09.2024;00:19:35;9.7;60.3
06.09.2024;00:19:40;9.7;60.2
06.09.2024;00:19:45;9.7;NaN
06.09.2024;00:19:55;NaN;59.7
06.09.2024;00:20:00;-99;59.7
06.09.2024;00:20:05;9.7;59.7
06.09.2024;00:20:10;9.7;0.0
06.09.2024;00:20:15;9.7;59.7


06.09.2024;00:20:20;9.7;NaN
06.09.2024;00:20:25;NaN;NaN
06.09.2024;00:20:30;9.7;59.8
06.09.2024;25:70;9.7;59.9
06.09.2024;00:20:40;9.7;60.0
06.09.2024;00:20:45;NaN;
06.09.2024;00:20:50;9.7;60.2
06.09.2024;00:20:55;9.7;60.3
06.09.2024;00:21:00;9.8;60.6
06.09.2024;00:21:05;9.7;60.6
06.09.2024;00:21:10;9.7;60.8
06.09.2024;00:21:15;-99;61.0
06.09.2024;00:21:20;9.7;61.1
06.09.2024;00:21:25;9.7;
06.09.2024;00:21:30;9.8;61.5
06.09.2024;00:21:35;9.8;61.7
06.09.2024;00:21:40;9.7;999
06.09.2024;00:21:45;9.7;62.0
06.09.2024;00:21:50;9.7;62.2
06.09.2024;25:70;9.7;NaN
06.09.2024;00:22:00;9.7;62.4

06.09.2024;00:22:05;;62.7
06.09.2024;00:22:10;;62.8
06.09.2024;00:22:15;9.7;63.0
06.09.2024;00:22:20;;0.0
06.09.2024;00:22:25;9.7;63.4
06.09.2024;00:22:30;9.8;63.6


06.09.2024;00:22:35;9.8;63.7
06.09.2024;25:70;9.7;NaN


06.09.2024;00:22:45;9.7;64.0
06.09.2024;00:22:50;9.8;64.1
06.09.2024;00:22:55;9.8;64.3
06.09.2024;00:23:00;-99;64.4
06.09.2024;00:23:05;9.7;-99
06.09.2024;00:23:10;9.8;64.8
06.09.2024;00:23:15;9.8;64.9
06.09.2024;00:23:20;9.8;65.0
06.09.2024;00:23:25;9.8;65.2
06.09.2024;00:23:30;9.8;65.3
06.09.2024;00:23:40;9.8;65.6
06.09.2024;00:23:45;9.8;65.7
06.09.2024;00:23:50;9.8;65.9
06.09.2024;00:23:55;9.8;66.0
06.09.2024;00:24:00;9.8;66.2
06.09.2024;00:24:05;9.8;66.3
06.09.2024;00:24:10;9.8;66.3
06.09.2024;00:24:15;9.8;66.4
06.09.2024;00:24:20;9.8;66.3
06.09.2024;00:24:25;9.8;66.2
06.09.2024;00:24:35;;65.9
06.09.2024;00:24:40;9.8;65.7
06.09.2024;00:24:45;9.8;65.4
06.09.2024;00:24:50;9.8;65.1
06.09.2024;00:24:55;9.8;64.9
06.09.2024;00:25:00;9.8;999
06.09.2024;00:25:05;9.8;64.3
06.09.2024;00:25:10;9.8;63.9
06.09.2024;00:25:15;9.8;NaN
06.09.2024;00:25:20;9.7;63.1
06.09.2024;00:25:25;9.8;62.8
06.09.2024;00:25:30;9.7;
06.09.2024;00:25:35;9.8;62.3
06.09.2024;00:25:40;9.8;61.9
06.09.2024;00:25:45;9.7;
06.09.2024;00:25:50;9.7;61.1
06.09.2024;00:25:55;9.7;60.7
06.09.2024;00:26:00;9.7;60.4
06.09.2024;00:26:10;9.7;60.0
06.09.2024;00:26:15;9.7;59.8
06.09.2024;00:26:20;9.7;59.6
06.09.2024;00:26:25;9.7;59.4
06.09.2024;00:26:30;9.8;
06.09.2024;00:26:35;9.7;59.3
06.09.2024;00:26:40;9.8;59.3
06.09.2024;00:26:45;9.7;59.2
06.09.2024;00:26:50;9.7;59.2
06.09.2024;00:26:55;9.7;59.3
06.09.2024;00:27:00;9.7;59.4
06.09.2024;00:27:05;9.8;59.5
06.09.2024;00:27:20;9.8;59.7
06.09.2024;00:27:25;9.7;59.8
06.09.2024;00:27:30;9.8;60.0
06.09.2024;00:27:35;9.7;60.1
06.09.2024;00:27:40;9.8;60.3
06.09.2024;00:27:50;9.7;60.6
06.09.2024;00:27:55;9.8;60.8
06.09.2024;00:28:00;9.7;60.9
06.09.2024;00:28:10;-99;61.2
06.09.2024;00:28:15;9.8;61.5

06.09.2024;00:28:20;9.7;61.6
06.09.2024;00:28:25;9.8;61.9
06.09.2024;00:28:30;9.7;62.0
06.09.2024;00:28:40;9.8;62.4
06.09.2024;00:28:45;9.7;62.5
06.09.2024;00:28:50;9.7;
06.09.2024;00:28:55;;62.9

06.09.2024;00:29:00;9.7;999
06.09.2024;00:29:05;;63.2
06.09.2024;00:29:10;9.7;63.4
06.09.2024;00:29:15;9.7;63.6
06.09.2024;00:29:20;9.7;63.8
06.09.2024;00:29:25;9.8;64.0
06.09.2024;00:29:30;9.7;64.1
06.09.2024;00:29:35;9.7;64.2
06.09.2024;00:29:40;0.0;64.4
06.09.2024;00:29:45;9.7;64.5
06.09.2024;00:29:50;9.7;
06.09.2024;00:29:55;9.7;64.8
06.09.2024;00:30:00;9.7;
06.09.2024;00:30:05;9.7;65.1
06.09.2024;00:30:10;9.7;65.3
06.09.2024;00:30:15;9.7;65.4
06.09.2024;00:30:20;9.7;
06.09.2024;00:30:25;9.8;-99
06.09.2024;00:30:30;9.8;65.9
06.09.2024;00:30:35;9.7;
06.09.2024;00:30:40;9.8;66.1
06.09.2024;00:30:45;9.7;66.2
06.09.2024;00:30:50;9.7;66.3
06.09.2024;00:30:55;9.7;66.5
06.09.2024;00:31:00;9.7;66.6
06.09.2024;00:31:05;9.7;66.8
06.09.2024;00:31:10;9.8;
06.09.2024;00:31:15;9.8;67.0
06.09.2024;00:31:25;9.8;67.3
06.09.2024;00:31:30;9.8;NaN
06.09.2024;00:31:35;9.8;67.4
06.09.2024;00:31:40;9.7;67.4
06.09.2024;00:31:45;9.8;67.4
06.09.2024;00:31:50;9.8;67.4
06.09.2024;00:31:55;9.8;67.3
06.09.2024;00:32:00;9.8;67.1
06.09.2024;00:32:05;9.8;67.0
06.09.2024;00:32:10;9.8;66.9
06.09.2024;00:32:15;9.8;66.7
06.09.2024;00:32:20;9.8;66.5
06.09.2024;00:32:25;9.8;66.3
06.09.2024;00:32:30;9.8;66.1
06.09.2024;00:32:35;9.8;
06.09.2024;00:32:40;9.8;
06.09.2024;00:32:45;9.8;65.5
06.09.2024;00:32:50;9.7;65.2
06.09.2024;00:32:55;9.7;65.0
06.09.2024;00:33:00;9.8;64.8
06.09.2024;00:33:05;9.8;64.6
06.09.2024;00:33:10;9.7;64.4
06.09.2024;00:33:15;9.8;NaN
06.09.2024;00:33:20;;63.9
06.09.2024;00:33:25;9.7;63.6
06.09.2024;00:33:30;9.7;63.3
06.09.2024;00:33:35;;63.2
06.09.2024;00:33:40;9.8;63.1
06.09.2024;00:33:45;9.8;63.0
06.09.2024;00:33:50;;62.9
06.09.2024;00:33:55;9.8;62.9
06.09.2024;00:34:00;9.7;62.8
06.09.2024;00:34:05;9.8;62.8
06.09.2024;00:34:10;9.7;62.8
06.09.2024;25:70;;62.9
06.09.2024;00:34:20;9.8;63.0
06.09.2024;00:34:25;9.7;63.0
06.09.2024;00:34:30;9.7;63.0
06.09.2024;00:34:35;9.7;63.1
06.09.2024;00:34:40;999;
06.09.2024;00:34:45;999;63.4
06.09.2024;00:34:50;9.7;63.5
06.09.2024;00:34:55;9.7;
06.09.2024;00:35:00;9.8;63.8
06.09.2024;00:35:05;9.8;-99
06.09.2024;00:35:10;9.8;64.1
06.09.2024;00:35:20;9.8;NaN
06.09.2024;00:35:25;9.7;64.4
06.09.2024;00:35:30;9.7;64.6
06.09.2024;00:35:35;9.8;64.8
06.09.2024;00:35:40;9.8;NaN
06.09.2024;00:35:45;9.8;65.1

06.09.2024;00:35:50;9.8;65.3
06.09.2024;00:35:55;9.8;65.4
06.09.2024;00:36:00;9.8;65.6
06.09.2024;00:36:05;9.8;65.7
06.09.2024;00:36:10;9.8;65.8
06.09.2024;00:36:15;9.8;999
06.09.2024;00:36:20;9.8;66.1
06.09.2024;00:36:25;9.8;66.3
06.09.2024;00:36:30;9.8;
06.09.2024;00:36:35;9.8;66.5
06.09.2024;00:36:40;9.8;66.6
06.09.2024;00:36:45;9.8;66.8
06.09.2024;00:36:50;NaN;66.9
06.09.2024;00:36:55;9.8;67.0
06.09.2024;00:37:00;999;67.2
06.09.2024;00:37:05;9.8;67.2
06.09.2024;00:37:10;;67.4
06.09.2024;00:37:15;9.8;NaN
06.09.2024;00:37:20;9.8;67.6
06.09.2024;00:37:25;  9.8    ;67.7
06.09.2024;00:37:30;9.9;67.8
06.09.2024;00:37:35;9.8;67.7
06.09.2024;00:37:40;9.8;67.6
06.09.2024;00:37:45;9.8;67.5
06.09.2024;00:37:50;9.8;67.3
06.09.2024;00:37:55;9.8;67.0
06.09.2024;00:38:00;9.8;66.9
06.09.2024;00:38:05;9.8;66.6

06.09.2024;00:38:15;9.8;66.0
06.09.2024;00:38:20;NaN;65.7


06.09.2024;00:38:30;9.8;65.0
06.09.2024;00:38:35;9.8;64.7
06.09.2024;00:38:40;9.8;64.4
06.09.2024;00:38:45;9.8;64.1
06.09.2024;00:38:50;9.8;63.7
06.09.2024;00:38:55;9.8;63.3
06.09.2024;00:39:00;;63.0
06.09.2024;00:39:05;999;62.6
06.09.2024;00:39:10;9.8;62.4
06.09.2024;00:39:15;9.8;62.1
06.09.2024;00:39:25;9.8;61.4
06.09.2024;00:39:30;9.8;61.2
06.09.2024;00:39:35;9.8;61.0
06.09.2024;00:39:40;9.9;60.9


06.09.2024;00:39:45;9.8;60.7

06.09.2024;00:39:50;9.8;60.5
06.09.2024;00:39:55;9.8;60.4
06.09.2024;00:40:00;;60.3


06.09.2024;00:40:05;;60.2
06.09.2024;00:40:10;9.8;60.0
06.09.2024;00:40:15;9.8;60.0
06.09.2024;00:40:20;9.8;59.8
06.09.2024;00:40:25;9.8;NaN
06.09.2024;25:70;9.8;59.5
06.09.2024;00:40:35;9.8;59.2
06.09.2024;00:40:40;9.8;59.0
06.09.2024;00:40:45;9.8;58.8
06.09.2024;00:40:50;0.0;58.6
06.09.2024;00:40:55;9.8;58.5
06.09.2024;00:41:00;9.8;58.2
06.09.2024;00:41:05;9.8;58.0
06.09.2024;00:41:10;9.8;57.8
06.09.2024;25:70;9.8;NaN
06.09.2024;00:41:20;;NaN
06.09.2024;00:41:25;9.8;57.3
06.09.2024;00:41:30;9.8;57.1
06.09.2024;00:41:35;9.8;57.0
06.09.2024;00:41:40;9.8;56.8
06.09.2024;00:41:45;9.8;56.7
06.09.2024;00:41:50;9.8;56.7
06.09.2024;00:41:55;9.8;56.7
06.09.2024;00:42:00;9.8;56.7
06.09.2024;00:42:05;9.8;56.8
06.09.2024;00:42:10;;-99
06.09.2024;00:42:15;9.8;56.9
06.09.2024;00:42:20;9.8;57.0


06.09.2024;00:42:25;9.8;57.1
06.09.2024;00:42:30;9.8;57.2
06.09.2024;00:42:35;-99;57.2
06.09.2024;00:42:40;9.8;  57.3  
06.09.2024;00:42:45;9.8;57.4
06.09.2024;00:42:55;9.8;57.5

06.09.2024;00:43:00;9.8;57.6
06.09.2024;00:43:05;9.8;57.7
06.09.2024;00:43:10;9.8;57.8
06.09.2024;00:43:15;9.8;57.9
06.09.2024;00:43:20;9.8;58.0
06.09.2024;00:43:25;9.8;58.1
06.09.2024;00:43:30;9.8;-99
06.09.2024;00:43:35;9.8;58.2
06.09.2024;00:43:40;9.7;58.3
06.09.2024;00:43:50;9.7;58.6
06.09.2024;00:43:55;9.8;58.7
06.09.2024;00:44:00;9.7;58.7
06.09.2024;00:44:05;NaN;58.9
06.09.2024;00:44:10;9.8;59.1


06.09.2024;00:44:15;9.8;59.2
06.09.2024;00:44:20;9.7;59.2
06.09.2024;00:44:25;9.7;
06.09.2024;00:44:30;9.7;59.5
06.09.2024;00:44:35;9.7;NaN
06.09.2024;00:44:40;9.7;59.8
06.09.2024;00:44:45;999;60.0
06.09.2024;00:44:50;9.7;60.1
06.09.2024;00:44:55;9.7;
06.09.2024;00:45:00;9.7;
06.09.2024;00:45:05;9.7;60.3
06.09.2024;00:45:10;9.7;60.3
06.09.2024;00:45:15;9.7;60.3
06.09.2024;00:45:20;9.7;60.2
06.09.2024;00:45:25;9.7;60.3
06.09.2024;00:45:30;;60.2
06.09.2024;00:45:35;9.7;60.2
06.09.2024;00:45:40;9.7;60.2
06.09.2024;00:45:45;9.7;60.2
06.09.2024;00:45:50;9.7;60.2
06.09.2024;00:45:55;0.0;NaN
06.09.2024;00:46:00;9.7;60.1
06.09.2024;25:70;9.7;60.0
06.09.2024;00:46:10;9.7;60.0
06.09.2024;00:46:15;9.7;60.0
06.09.2024;00:46:20;9.7;59.9
06.09.2024;00:46:25;9.7;59.8
06.09.2024;00:46:30;9.7;59.8
06.09.2024;00:46:35;9.7;59.7
06.09.2024;00:46:40;9.7;
06.09.2024;00:46:45;9.6;59.6
06.09.2024;00:46:55;9.7;59.6
06.09.2024;00:47:00;9.7;59.5
06.09.2024;00:47:05;;59.6
06.09.2024;00:47:10;9.7;59.7
06.09.2024;00:47:15;9.7;59.7
06.09.2024;00:47:20;9.7;59.8
06.09.2024;00:47:25;9.7;59.9
06.09.2024;00:47:30;9.7;60.0
06.09.2024;00:47:35;9.7;60.1
06.09.2024;00:47:40;NaN;NaN
06.09.2024;00:47:45;9.7;60.3
06.09.2024;00:47:50;9.7;60.5
06.09.2024;00:47:55;9.7;60.6
06.09.2024;00:48:00;9.6;60.7
06.09.2024;00:48:10;9.6;61.0

06.09.2024;00:48:15;9.6;61.2
06.09.2024;00:48:20;9.6;61.3
06.09.2024;00:48:25;9.7;61.5
06.09.2024;00:48:30;9.6;61.7
06.09.2024;00:48:35;9.7;61.9
06.09.2024;00:48:40;9.6;62.0
06.09.2024;00:48:45;NaN;0.0
06.09.2024;00:48:50;9.7;62.3
06.09.2024;00:48:55;9.7;62.5
06.09.2024;00:49:00;9.7;999
06.09.2024;00:49:05;9.7;62.8
06.09.2024;00:49:10;9.7;63.0
06.09.2024;00:49:15;NaN;0.0
06.09.2024;00:49:20;9.7;63.4
06.09.2024;00:49:25;9.6;63.5
06.09.2024;00:49:30;9.7;63.7
06.09.2024;00:49:35;9.6;63.8
06.09.2024;00:49:45;9.6;64.0
06.09.2024;00:49:50;;64.1
06.09.2024;00:49:55;9.6;NaN
06.09.2024;00:50:00;9.6;64.2
06.09.2024;00:50:05;9.6;64.1
06.09.2024;00:50:10;9.7;64.1
06.09.2024;00:50:15;9.6;64.0
06.09.2024;00:50:20;9.7;
06.09.2024;00:50:25;9.7;63.9
06.09.2024;00:50:30;9.7;
06.09.2024;00:50:35;9.7;63.8
06.09.2024;00:50:40;9.7;63.7
06.09.2024;00:50:45;9.7;63.6


06.09.2024;00:50:50;9.7;63.5
06.09.2024;00:50:55;9.8;63.5
06.09.2024;00:51:00;9.8;63.4
06.09.2024;00:51:05;9.8;
06.09.2024;00:51:15;;63.1
06.09.2024;00:51:20;9.8;63.0
06.09.2024;00:51:25;9.8;63.0
06.09.2024;00:51:30;NaN;62.9
06.09.2024;00:51:35;9.8;-99
06.09.2024;00:51:40;9.8;62.8
06.09.2024;25:70;9.8;62.7
06.09.2024;00:51:50;9.9;
06.09.2024;00:51:55;;62.6
06.09.2024;00:52:00;9.9;62.5
06.09.2024;00:52:05;9.9;62.5
06.09.2024;00:52:10;9.9;62.4
06.09.2024;00:52:15;9.9;62.4
06.09.2024;00:52:20;9.9;62.4
06.09.2024;00:52:25;10.0;
06.09.2024;00:52:30;10.0;NaN
06.09.2024;00:52:40;10.0;62.3
06.09.2024;00:52:45;10.0;62.3
06.09.2024;00:52:50;  10.0    ;-99
06.09.2024;00:52:55;10.1;62.2
06.09.2024;00:53:00;10.1;62.2

06.09.2024;00:53:05;10.1;0.0
06.09.2024;25:70;10.1;62.1
06.09.2024;00:53:15;10.1;62.0
06.09.2024;00:53:20;NaN;62.0
06.09.2024;00:53:25;10.2;62.0
06.09.2024;00:53:30;10.2;62.0
06.09.2024;00:53:35;10.2;61.9

06.09.2024;00:53:40;NaN;61.8
06.09.2024;00:53:45;;61.7
06.09.2024;00:53:50;10.3;61.7
06.09.2024;00:53:55;10.3;61.6
06.09.2024;00:54:00;;999
06.09.2024;00:54:05;  10.4  ;61.6
06.09.2024;00:54:10;10.4;61.5
06.09.2024;00:54:15;10.4;61.4
06.09.2024;00:54:20;10.4;61.4
06.09.2024;00:54:25;10.5;999
06.09.2024;00:54:30;10.5;61.2
06.09.2024;00:54:40;10.5;61.1
06.09.2024;00:54:45;10.6;61.1
06.09.2024;00:54:50;10.6;61.0
06.09.2024;00:54:55;10.6;60.9
06.09.2024;00:55:00;10.6;60.8
06.09.2024;00:55:05;0.0;60.8
06.09.2024;00:55:10;10.7;60.7
06.09.2024;00:55:15;;60.7
06.09.2024;00:55:20;10.8;60.7
06.09.2024;00:55:25;0.0;60.6
06.09.2024;00:55:30;10.8;60.5
06.09.2024;00:55:35;10.8;60.4
06.09.2024;00:55:40;;60.4
06.09.2024;00:55:45;10.9;60.3
06.09.2024;00:55:50;10.9;60.2
06.09.2024;00:55:55;11.0;60.2
06.09.2024;00:56:00;11.0;60.1
06.09.2024;00:56:05;11.0;60.0
06.09.2024;00:56:10;11.1;
06.09.2024;00:56:15;;60.0
06.09.2024;00:56:20;11.1;59.9
06.09.2024;00:56:25;11.2;59.9
06.09.2024;00:56:30;11.2;59.7
06.09.2024;00:56:35;11.2;59.6
06.09.2024;00:56:45;11.3;59.4
06.09.2024;00:56:50;11.3;59.4
06.09.2024;00:56:55;11.3;59.7
06.09.2024;00:57:00;11.3;60.0
06.09.2024;00:57:05;11.3;
06.09.2024;00:57:10;11.3;60.4
06.09.2024;00:57:15;11.4;60.7
06.09.2024;00:57:20;;60.9
06.09.2024;00:57:25;11.4;0.0
06.09.2024;00:57:30;11.4;61.2
06.09.2024;00:57:35;;61.4
06.09.2024;00:57:40;11.4;61.6
06.09.2024;00:57:45;11.4;61.7
06.09.2024;00:57:50;11.4;62.0
06.09.2024;00:57:55;11.4;62.2
06.09.2024;00:58:00;11.4;62.4
06.09.2024;00:58:05;11.4;NaN
06.09.2024;00:58:10;11.4;62.8
06.09.2024;25:70;11.4;63.0
06.09.2024;00:58:20;11.4;63.2
06.09.2024;00:58:25;11.4;63.2
06.09.2024;00:58:30;11.4;63.5
06.09.2024;00:58:35;NaN;63.8
06.09.2024;00:58:40;-99;64.0
06.09.2024;25:70;11.5;64.1
06.09.2024;00:58:50;11.5;64.3
06.09.2024;00:58:55;0.0;64.5
06.09.2024;00:59:00;11.5;64.6
06.09.2024;00:59:05;11.5;64.8
06.09.2024;00:59:10;11.4;64.9
